n,o,l
E08000016,15.250099,17.0
E09000001,1.9454703,0.0
E06000051,14.331422,9.0
E06000039,5.595824,2.0
E09000005,14.713452,8.0
E09000020,6.567956,1.0
E08000001,22.516785,8.0
E06000004,10.304739,10.0
E08000012,23.048092,3.0
E09000010,13.426669,2.0
E09000002,6.4823384,2.0
E08000022,8.790135,5.0
E08000031,20.697008,3.0
E10000013,27.414465,10.0
E08000032,21.980333,27.0
E08000035,46.210945,24.0
E08000003,23.311516,26.0
E06000035,14.353738,15.0
E06000042,6.4618874,4.0
E06000008,8.052336,8.0
E06000059,7.5754,0.0
E06000015,6.19712,2.0
E06000011,18.168072,15.0
E08000024,27.752695,9.0
E06000003,9.352496,8.0
E06000024,5.263718,14.0
E06000049,22.984556,27.0
E08000037,23.901266,17.0
E10000015,41.235405,36.0
E06000016,17.96089,17.0
E10000016,108.30883,65.0
E08000017,13.328145,19.0
E06000018,14.411166,0.0
E08000002,13.215165,2.0
E06000050,21.75477,8.0
E06000045,13.427318,5.0
E10000027,16.40172,1.0
E09000017,11.7192335,4.0
E06000001,26.996918,8.0
E10000031,8.585928,13.0
E10000006,31.919031,25.0
E10000030,53.08146,13.0
E08000019,41.861824,16.0
E06000055,13.316345,6.0
E10000020,48.145164,44.0
E10000003,20.978521,19.0
E06000044,4.528296,8.0
E09000004,8.82208,12.0
E10000019,18.871578,5.0
E06000020,9.704495,7.0
E09000029,8.382444,0.0
E06000012,3.8884413,0.0
E09000015,13.7350855,4.0
E06000030,10.204797,3.0
E10000018,22.05165,19.0
E10000012,56.02848,25.0
E09000008,17.91878,6.0
E06000054,9.691227,4.0
E08000015,21.063818,11.0
E08000008,7.3394647,5.0
E06000006,5.041961,1.0
E06000052,8.523491,2.0
E09000023,10.29913,5.0
E08000009,13.179631,6.0
E10000025,32.44021,22.0
E06000007,16.020262,10.0
E08000036,10.087672,5.0
E09000021,6.4505825,3.0
E09000009,11.905122,10.0
E08000004,19.68218,13.0
E08000005,14.870534,7.0
E08000027,15.457948,5.0
E09000016,8.0309925,2.0
E08000014,13.468982,4.0
E10000024,18.828115,10.0
E06000022,3.9164665,0.0
E08000023,16.632076,11.0
E09000018,8.130886,3.0
E06000037,9.787455,1.0
E08000007,17.93064,7.0
E08000010,25.239555,16.0
E06000040,3.093901,2.0
E10000011,11.794955,8.0
E06000036,4.162548,1.0
E10000014,63.778015,17.0
E06000046,3.8216128,2.0
E10000034,25.444387,15.0
E08000021,15.053964,12.0
E08000034,9.397958,4.0
E06000027,7.443531,1.0
E06000032,10.782552,1.0
E06000026,10.04185,11.0
E10000028,48.744713,29.0
E10000032,24.934278,4.0
E06000033,4.0562897,2.0
E06000013,14.687413,8.0
E09000022,11.508367,3.0
E08000026,15.822842,5.0
E09000027,2.993489,0.0
E08000013,15.140715,5.0
E06000041,11.643225,1.0
E06000047,41.285805,24.0
E06000017,1.7811393,0.0
E10000021,14.358906,17.0
E08000025,57.32045,26.0
E10000008,13.688586,10.0
E08000018,18.676912,6.0
E06000005,7.644382,4.0
E10000017,71.41476,34.0
E06000009,19.109999,8.0
E08000030,23.659025,4.0
E06000057,17.915869,19.0
E06000038,12.542253,7.0
E10000007,23.044565,30.0
E10000023,24.095911,28.0
E06000031,8.071713,4.0
E08000033,4.324646,0.0
E06000043,5.1671014,0.0
E09000003,11.63425,6.0
E06000014,8.161923,9.0
E10000029,38.016144,17.0
E10000002,15.015636,7.0
E09000006,11.741115,32.0
E08000011,12.80978,7.0
E06000021,15.22366,25.0
E09000026,8.417031,4.0
E06000056,12.212562,6.0
E06000002,15.54525,5.0
E06000034,5.2080836,2.0
