n,o,l
oise,22.295626,16.0
loire_atlantique,0.0,0.0
calvados,2.521175,0.0
hauts_de_seine,38.116833,21.0
tarn_et_garonne,2.8995924,0.0
val_de_marne,33.648987,13.0
alpes_de_haute_provence,1.1757671,1.0
vosges,4.684027,0.0
haute_saone,3.884028,3.0
vaucluse,2.4724028,1.0
charente_maritime,3.6033833,3.0
ardeche,1.1434062,1.0
savoie,1.1058705,0.0
loir_et_cher,1.1797544,0.0
haute_marne,1.2057282,0.0
alpes_maritimes,4.922495,0.0
drome,1.1431454,1.0
meuse,1.4200894,0.0
aude,3.8101525,1.0
herault,7.269883,4.0
manche,2.6825473,1.0
yvelines,18.459108,7.0
seine_et_marne,36.940765,11.0
ain,10.36009,2.0
indre_et_loire,1.1825693,4.0
correze,1.1138003,0.0
bouches_du_rhone,53.064846,34.0
loiret,6.1293406,0.0
moselle,24.505264,1.0
nord,9.899709,20.0
vienne,1.1884397,0.0
eure_et_loir,14.965949,3.0
puy_de_dome,3.7934244,0.0
rhone,7.136198,3.0
ardennes,2.0202744,0.0
charente,1.0648879,0.0
aisne,6.49614,6.0
var,3.602422,13.0
lot_et_garonne,1.1744988,0.0
loire,1.202055,0.0
pyrenees_orientales,1.1474624,1.0
nievre,6.269612,1.0
aube,9.742617,0.0
maine_et_loire,0.0,0.0
haute_savoie,8.007652,6.0
saone_et_loire,5.760258,0.0
doubs,3.852182,2.0
pyrenees_atlantiques,1.1431657,1.0
pas_de_calais,9.808731,14.0
indre,5.9897547,3.0
cote_d'or,1.1818725,0.0
seine_maritime,7.336308,3.0
marne,5.675734,0.0
yonne,1.2250031,1.0
haute_vienne,1.2694072,1.0
seine_saint_denis,37.071255,7.0
bas_rhin,5.696385,9.0
lot,1.1655433,0.0
landes,16.69156,1.0
haut_rhin,1.1787034,1.0
orne,1.167377,0.0
isere,1.8836557,0.0
territoire_de_belfort,1.3339175,1.0
haute_garonne,3.1057065,3.0
dordogne,1.1774955,0.0
paris,56.895416,12.0
gard,4.432259,1.0
mayenne,1.1788051,2.0
val_d'oise,18.287062,12.0
gironde,4.4054327,0.0
cher,6.538613,1.0
eure,11.431331,10.0
jura,0.921991,1.0
tarn,1.1957948,0.0
haute_loire,1.2234455,0.0
somme,7.191317,9.0
gers,1.9502231,5.0
cantal,1.1696769,0.0
meurthe_et_moselle,4.566381,0.0
hautes_pyrenees,4.123967,1.0
essonne,42.95573,12.0
