n,o,l
tarragona,68.853714,0.0
almeria,22.722124,4.0
guadalajara,0.20423457,21.0
lleida,78.021416,27.0
araba/alava,126.617096,15.0
bizkaia,249.06302,135.0
granada,106.56252,60.0
burgos,47.95853,37.0
alicante,203.64778,140.0
valladolid,73.939224,234.0
cuenca,0.2042282,10.0
cordoba,64.98638,16.0
jaen,75.21904,33.0
malaga,97.098915,14.0
valencia,196.24895,88.0
toledo,0.20423457,36.0
avila,36.75971,20.0
barcelona,1532.6533,647.0
zamora,20.046392,6.0
ciudad_real,0.20423457,129.0
palencia,38.84585,15.0
castellon,50.76575,35.0
leon,87.68156,37.0
girona,98.38055,0.0
caceres,73.43705,55.0
gipuzkoa,83.03627,96.0
cadiz,69.73061,46.0
badajoz,50.094265,19.0
albacete,0.22660759,23.0
sevilla,102.75249,32.0
salamanca,110.30604,63.0
soria,38.289005,78.0
huelva,18.391497,3.0
segovia,79.27416,85.0
