n,o,l
oise,34.82195,44.0
meurthe_et_moselle,3.0534909,2.0
alpes_maritimes,5.7683353,7.0
marne,10.112308,11.0
loire,0.30140537,1.0
ain,10.401986,2.0
pyrenees_atlantiques,9.170943,5.0
var,21.926758,26.0
aude,9.637751,2.0
ardennes,0.60038894,1.0
loir_et_cher,5.182754,0.0
somme,13.053597,23.0
hautes_pyrenees,1.7338325,10.0
haute_garonne,8.430693,12.0
bouches_du_rhone,17.430695,23.0
bas_rhin,139.17285,153.0
cantal,0.07771006,0.0
landes,0.1724028,2.0
rhone,14.185129,36.0
calvados,13.217886,6.0
cote_d'or,3.6257398,7.0
eure_et_loir,14.270552,46.0
meuse,0.45848805,0.0
indre_et_loire,6.2732134,5.0
aube,10.558275,12.0
indre,4.829653,21.0
val_de_marne,44.762745,87.0
haute_marne,0.34795094,0.0
herault,79.18486,47.0
gard,4.585404,5.0
paris,192.93405,123.0
haute_vienne,1.3926646,1.0
ardeche,5.4060397,2.0
vaucluse,9.775887,6.0
drome,8.004502,7.0
pas_de_calais,5.518041,20.0
loiret,11.274314,18.0
yvelines,40.80509,31.0
jura,1.2176932,12.0
tarn_et_garonne,3.4824326,2.0
manche,4.9819074,6.0
territoire_de_belfort,7.0530105,5.0
eure,6.3016744,20.0
val_d'oise,135.14229,47.0
pyrenees_orientales,0.3958037,1.0
hauts_de_seine,120.80244,96.0
moselle,8.760946,12.0
isere,86.21297,59.0
essonne,11.061995,4.0
nievre,0.84418017,3.0
vosges,16.820755,31.0
lot,1.9996015,3.0
haute_saone,17.064386,10.0
seine_maritime,16.992867,26.0
dordogne,0.7993271,1.0
alpes_de_haute_provence,1.0168984,3.0
puy_de_dome,6.7258,10.0
haut_rhin,23.036158,34.0
charente_maritime,1.4771258,10.0
vienne,0.573927,1.0
nord,8.887783,13.0
saone_et_loire,4.0120707,26.0
haute_loire,1.1201388,1.0
charente,1.8692147,4.0
loire_atlantique,0.46323782,3.0
aisne,1.9356145,2.0
tarn,0.5535466,33.0
gironde,0.27146587,1.0
cher,20.391348,18.0
mayenne,13.104482,6.0
doubs,0.0,0.0
seine_et_marne,10.706628,13.0
correze,35.46349,57.0
gers,0.15923534,2.0
orne,2.7640266,3.0
maine_et_loire,3.361768,4.0
seine_saint_denis,102.801384,96.0
yonne,5.5044956,0.0
lot_et_garonne,0.27203658,0.0
haute_savoie,43.68712,15.0
savoie,0.0,1.0
