n,o,l
E08000016,11.597743,9.0
E09000001,2.192493,0.0
E06000051,10.873023,17.0
E06000039,3.7968516,2.0
E09000005,5.312562,5.0
E09000020,2.394176,2.0
E08000001,10.23965,7.0
E06000004,5.983204,10.0
E08000012,16.847925,8.0
E09000010,6.504017,1.0
E09000002,2.5644393,2.0
E08000022,4.035945,0.0
E08000031,17.722807,3.0
E10000013,17.56979,1.0
E08000032,25.533882,25.0
E08000035,30.935217,16.0
E08000003,13.91884,17.0
E06000035,6.153392,12.0
E06000042,4.781429,0.0
E06000008,4.4243803,4.0
E06000059,3.797624,0.0
E06000015,6.110012,6.0
E06000011,19.100866,13.0
E08000024,13.599494,6.0
E06000003,4.910026,3.0
E06000024,4.991948,3.0
E06000049,17.668941,13.0
E08000037,17.778563,4.0
E10000015,31.634386,20.0
E06000016,11.272842,5.0
E10000016,67.5837,55.0
E08000017,13.320622,1.0
E06000018,6.248399,5.0
E08000002,9.118178,1.0
E06000050,16.028578,16.0
E06000045,5.4393954,7.0
E10000027,8.750944,5.0
E09000017,3.82084,1.0
E06000001,19.487978,11.0
E10000031,5.7817993,7.0
E10000006,30.204874,2.0
E10000030,25.382967,8.0
E08000019,29.880013,10.0
E06000055,9.211366,9.0
E10000020,35.94167,44.0
E10000003,14.000629,10.0
E06000044,2.6779284,0.0
E09000004,4.259642,4.0
E10000019,11.342397,20.0
E06000020,4.656578,7.0
E09000029,3.985784,1.0
E06000012,2.4713466,0.0
E09000015,9.904374,0.0
E06000030,3.942342,3.0
E10000018,13.934901,16.0
E10000012,49.73029,15.0
E09000008,10.529926,4.0
E06000054,6.1423297,2.0
E08000015,12.312534,7.0
E08000008,4.7445188,10.0
E06000006,3.1587331,3.0
E06000052,5.807473,2.0
E09000023,4.5261097,2.0
E08000009,6.5270452,16.0
E10000025,19.417414,22.0
E06000007,9.349029,9.0
E08000036,6.215622,12.0
E09000021,3.5057719,4.0
E09000009,7.745849,4.0
E08000004,8.594348,10.0
E08000005,6.271836,11.0
E08000027,10.942524,3.0
E09000016,2.9849577,1.0
E08000014,7.48273,5.0
E10000024,18.760622,13.0
E06000022,2.80716,0.0
E08000023,13.212754,21.0
E09000018,3.388836,2.0
E06000037,3.8226054,1.0
E08000007,12.118949,11.0
E08000010,16.32835,8.0
E06000040,3.1758368,1.0
E10000011,6.5430794,2.0
E06000036,3.0077825,0.0
E10000014,34.984154,30.0
E06000046,3.8547606,3.0
E10000034,12.093732,8.0
E08000021,10.350875,2.0
E08000034,9.261885,3.0
E06000027,2.080283,1.0
E06000032,6.0475793,2.0
E06000026,3.2669578,2.0
E10000028,29.095491,22.0
E10000032,16.27133,8.0
E06000033,2.8538027,2.0
E06000013,9.192496,15.0
E09000022,5.3803825,1.0
E08000026,6.233478,6.0
E09000027,3.2021036,1.0
E08000013,9.777579,5.0
E06000041,3.7028017,3.0
E06000047,32.489323,17.0
E06000017,2.4153423,1.0
E10000021,8.179097,16.0
E08000025,28.20005,26.0
E10000008,12.166715,1.0
E08000018,14.50125,8.0
E06000005,6.6278057,6.0
E10000017,40.14549,29.0
E06000009,11.13462,3.0
E08000030,17.937004,8.0
E06000057,9.582406,5.0
E06000038,7.298464,4.0
E10000007,29.98528,14.0
E10000023,24.107458,18.0
E06000031,5.903759,8.0
E08000033,2.8652983,1.0
E06000043,3.227002,1.0
E09000003,6.307006,2.0
E06000014,7.852933,6.0
E10000029,23.349806,10.0
E10000002,10.42844,4.0
E09000006,8.846244,19.0
E08000011,11.596599,3.0
E06000021,12.352756,18.0
E09000026,3.2981365,1.0
E06000056,6.6492767,2.0
E06000002,8.556981,1.0
E06000034,2.8311434,2.0
