n,o,l
oise,51.40069,9.0
meurthe_et_moselle,7.656836,1.0
alpes_maritimes,18.329678,0.0
marne,13.675381,0.0
loire,0.0,0.0
ain,3.3352518,7.0
pyrenees_atlantiques,4.984217,1.0
var,15.70573,1.0
aude,6.6980023,4.0
ardennes,0.9778968,2.0
loir_et_cher,0.0,0.0
somme,10.0258255,5.0
hautes_pyrenees,2.791873,1.0
haute_garonne,13.733585,1.0
bouches_du_rhone,26.148653,0.0
bas_rhin,161.05356,23.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,3.1632707,1.0
calvados,5.5715117,1.0
cote_d'or,2.387739,0.0
eure_et_loir,21.365982,0.0
meuse,0.0,0.0
indre_et_loire,3.8704994,1.0
aube,8.607806,6.0
indre,8.637393,10.0
val_de_marne,69.888405,9.0
haute_marne,0.0689712,0.0
herault,55.25741,3.0
gard,8.438593,1.0
paris,159.76434,28.0
haute_vienne,0.38388658,2.0
ardeche,1.2218714,0.0
vaucluse,9.474552,0.0
drome,2.835827,1.0
pas_de_calais,7.396687,7.0
loiret,17.353867,0.0
yvelines,44.04841,2.0
jura,0.0,0.0
tarn_et_garonne,0.0,0.0
manche,3.3618114,0.0
territoire_de_belfort,1.5694381,0.0
eure,9.031052,2.0
val_d'oise,75.00181,13.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,121.60475,13.0
moselle,22.857235,0.0
isere,70.39689,14.0
essonne,1.5160035,0.0
nievre,1.2746341,3.0
vosges,21.488523,1.0
lot,0.0,0.0
haute_saone,6.118728,1.0
seine_maritime,13.276352,0.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.73140675,0.0
puy_de_dome,5.8343577,7.0
haut_rhin,54.29158,5.0
charente_maritime,2.34402,0.0
vienne,0.0,0.0
nord,10.83041,3.0
saone_et_loire,5.9601293,0.0
haute_loire,0.43422592,1.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,1.3735245,1.0
tarn,16.42806,0.0
gironde,0.0,0.0
cher,18.112537,1.0
mayenne,9.195559,0.0
doubs,0.0,0.0
seine_et_marne,4.0546856,22.0
correze,54.93112,0.0
gers,0.0,0.0
orne,1.711532,0.0
maine_et_loire,0.14774962,0.0
seine_saint_denis,100.085396,24.0
yonne,0.0,0.0
lot_et_garonne,0.0,2.0
haute_savoie,21.021578,2.0
savoie,0.0,0.0
