n,o,l
tarragona,15.526832,9.0
almeria,7.3296967,9.0
guadalajara,43.36266,18.0
lleida,46.222904,23.0
araba/alava,33.950592,0.0
bizkaia,192.19157,0.0
granada,24.823471,57.0
burgos,53.27406,43.0
alicante,64.89642,91.0
valladolid,137.07828,35.0
cuenca,68.99768,86.0
cordoba,15.492753,10.0
jaen,27.075567,11.0
malaga,47.528667,117.0
valencia,116.015625,147.0
toledo,207.86307,49.0
avila,35.26569,46.0
barcelona,1106.0154,520.0
zamora,34.995125,0.0
ciudad_real,174.00511,42.0
palencia,7.018568,41.0
castellon,35.30145,8.0
leon,116.85414,33.0
girona,0.9873795,67.0
caceres,85.941666,0.0
gipuzkoa,44.851765,0.0
cadiz,23.971025,12.0
badajoz,19.819721,0.0
albacete,46.911816,37.0
sevilla,41.31992,30.0
salamanca,41.07623,85.0
soria,56.706078,18.0
huelva,5.336486,5.0
segovia,78.47146,43.0
