n,o,l
oise,16.363327,9.0
loire_atlantique,0.0,0.0
calvados,1.629434,0.0
hauts_de_seine,32.78951,3.0
tarn_et_garonne,1.5095841,2.0
val_de_marne,27.231853,15.0
alpes_de_haute_provence,0.0,2.0
vosges,2.7477083,0.0
haute_saone,3.9319594,0.0
vaucluse,3.2637377,0.0
charente_maritime,7.149996,0.0
ardeche,0.37063357,4.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,2.7111907,0.0
drome,0.192444,1.0
meuse,0.16200471,0.0
aude,1.6805431,2.0
herault,5.2846937,3.0
manche,2.3757565,0.0
yvelines,15.71933,10.0
seine_et_marne,32.43857,15.0
ain,11.094868,4.0
indre_et_loire,0.0,1.0
correze,0.0,0.0
bouches_du_rhone,45.668247,22.0
loiret,2.4517744,0.0
moselle,16.059904,2.0
nord,6.573444,7.0
vienne,0.0,0.0
eure_et_loir,16.137798,6.0
puy_de_dome,2.362556,1.0
rhone,4.6737847,1.0
ardennes,0.6484034,2.0
charente,0.0,0.0
aisne,4.039539,5.0
var,2.230179,3.0
lot_et_garonne,0.0,1.0
loire,0.0,1.0
pyrenees_orientales,0.0,0.0
nievre,4.034634,0.0
aube,6.8308735,6.0
maine_et_loire,0.0,0.0
haute_savoie,8.228331,18.0
saone_et_loire,4.0197625,0.0
doubs,2.3106897,6.0
pyrenees_atlantiques,0.0,1.0
pas_de_calais,8.118391,20.0
indre,3.9065,8.0
cote_d'or,0.0,2.0
seine_maritime,5.1987348,3.0
marne,3.1110768,1.0
yonne,0.0,1.0
haute_vienne,0.0,0.0
seine_saint_denis,33.313335,8.0
bas_rhin,5.8962545,2.0
lot,0.0,0.0
landes,13.921484,3.0
haut_rhin,0.027084574,0.0
orne,0.0,0.0
isere,0.2800904,0.0
territoire_de_belfort,0.4465816,0.0
haute_garonne,1.2326038,3.0
dordogne,0.0,0.0
paris,48.907524,33.0
gard,4.561441,1.0
mayenne,0.0,0.0
val_d'oise,16.542694,5.0
gironde,2.8584366,0.0
cher,4.4495845,0.0
eure,9.782046,9.0
jura,3.1949615,1.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,5.041661,36.0
gers,0.64081204,3.0
cantal,0.0,0.0
meurthe_et_moselle,2.4868734,0.0
hautes_pyrenees,6.5502615,6.0
essonne,37.565235,36.0
