n,o,l
oise,7.4970207,9.0
loire_atlantique,0.0,0.0
calvados,2.6103501,0.0
hauts_de_seine,23.955498,3.0
tarn_et_garonne,0.0,2.0
val_de_marne,17.919346,15.0
alpes_de_haute_provence,1.2462898,2.0
vosges,2.4580698,0.0
haute_saone,3.1466753,0.0
vaucluse,2.347933,0.0
charente_maritime,0.0,0.0
ardeche,2.332792,4.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,2.053188,0.0
drome,1.1638867,1.0
meuse,0.0,0.0
aude,0.04536342,2.0
herault,9.336585,3.0
manche,2.2535741,0.0
yvelines,11.52848,10.0
seine_et_marne,28.026901,15.0
ain,10.101,4.0
indre_et_loire,0.96494997,1.0
correze,0.0,0.0
bouches_du_rhone,25.69851,22.0
loiret,1.0077283,0.0
moselle,7.1063824,2.0
nord,4.7158694,7.0
vienne,0.82756877,0.0
eure_et_loir,4.5172706,6.0
puy_de_dome,1.5308925,1.0
rhone,2.7267625,1.0
ardennes,1.2360008,2.0
charente,0.3649392,0.0
aisne,3.7991412,5.0
var,4.1100163,3.0
lot_et_garonne,0.0,1.0
loire,0.5825896,1.0
pyrenees_orientales,0.91118777,0.0
nievre,2.0484066,0.0
aube,3.934515,6.0
maine_et_loire,0.44499505,0.0
haute_savoie,1.571286,18.0
saone_et_loire,3.0425198,0.0
doubs,3.029172,6.0
pyrenees_atlantiques,2.8141234,1.0
pas_de_calais,7.548404,20.0
indre,5.1367707,8.0
cote_d'or,0.0,2.0
seine_maritime,4.658033,3.0
marne,8.359547,1.0
yonne,1.2437184,1.0
haute_vienne,1.0575176,0.0
seine_saint_denis,27.041306,8.0
bas_rhin,9.318744,2.0
lot,0.8500676,0.0
landes,1.0049411,3.0
haut_rhin,7.5779095,0.0
orne,0.0,0.0
isere,0.9298152,0.0
territoire_de_belfort,0.9954716,0.0
haute_garonne,1.4033118,3.0
dordogne,0.0,0.0
paris,33.642082,33.0
gard,1.908071,1.0
mayenne,0.8577168,0.0
val_d'oise,13.997663,5.0
gironde,1.8331058,0.0
cher,2.5431964,0.0
eure,9.064911,9.0
jura,1.347752,1.0
tarn,0.0,0.0
haute_loire,1.1516247,0.0
somme,5.006755,36.0
gers,1.8081479,3.0
cantal,1.085526,0.0
meurthe_et_moselle,2.4812753,0.0
hautes_pyrenees,3.4143658,6.0
essonne,25.91935,36.0
