n,o,l
tarragona,0.1403253,0.0
almeria,0.94694614,0.0
guadalajara,21.048798,58.0
lleida,0.33871302,0.0
araba/alava,0.14277829,0.0
bizkaia,0.1432336,0.0
granada,5.268263,0.0
burgos,20.573444,16.0
alicante,17.050177,80.0
valladolid,21.655457,34.0
cuenca,68.925095,75.0
cordoba,1.4792757,0.0
jaen,3.9126723,0.0
malaga,10.722323,0.0
valencia,25.104166,75.0
toledo,17.980104,99.0
avila,10.18326,35.0
barcelona,10.063158,0.0
zamora,5.7793274,17.0
ciudad_real,37.70362,88.0
palencia,4.820963,25.0
castellon,12.985085,9.0
leon,19.22918,63.0
girona,0.14103734,0.0
caceres,4.331393,2.0
gipuzkoa,0.14303085,0.0
cadiz,2.5449522,49.0
badajoz,2.7349985,0.0
albacete,24.880281,4.0
sevilla,2.6896572,0.0
salamanca,39.51831,51.0
soria,31.29334,66.0
huelva,1.1929713,0.0
segovia,19.705439,39.0
