n,o,l
oise,22.804354,74.0
loire_atlantique,0.03177426,2.0
calvados,7.921758,10.0
hauts_de_seine,89.79578,124.0
tarn_et_garonne,0.2742946,0.0
val_de_marne,28.470776,98.0
alpes_de_haute_provence,0.0,1.0
vosges,10.737468,20.0
haute_saone,10.258569,10.0
vaucluse,6.5202866,7.0
charente_maritime,0.5953378,5.0
ardeche,14.235453,2.0
savoie,0.09198624,4.0
loir_et_cher,1.7953302,3.0
haute_marne,0.06664842,3.0
alpes_maritimes,6.066657,5.0
drome,9.4154625,7.0
meuse,0.0698555,7.0
aude,5.218271,7.0
herault,57.44193,41.0
manche,2.0635598,5.0
yvelines,30.71484,40.0
seine_et_marne,23.446594,78.0
ain,9.558284,9.0
indre_et_loire,2.409332,2.0
correze,0.0,1.0
bouches_du_rhone,105.72544,81.0
loiret,6.319173,19.0
moselle,6.1301923,47.0
nord,4.641208,30.0
vienne,0.09657761,2.0
eure_et_loir,8.534504,31.0
puy_de_dome,2.9469254,13.0
rhone,14.182832,25.0
ardennes,0.0,5.0
charente,0.0,2.0
aisne,2.8120959,23.0
var,19.311893,14.0
lot_et_garonne,0.0,1.0
loire,0.02248969,1.0
pyrenees_orientales,0.0,3.0
nievre,0.0319506,7.0
aube,2.519067,14.0
maine_et_loire,0.0,0.0
haute_savoie,30.30381,14.0
saone_et_loire,1.1512297,12.0
doubs,0.6848841,6.0
pyrenees_atlantiques,3.2748148,2.0
pas_de_calais,1.9865744,20.0
indre,1.7314774,14.0
cote_d'or,2.3991437,9.0
seine_maritime,10.507888,24.0
marne,5.744005,25.0
yonne,2.5247061,4.0
haute_vienne,0.09835086,1.0
seine_saint_denis,74.346176,128.0
bas_rhin,2.6231205,21.0
lot,0.0,2.0
landes,22.688911,45.0
haut_rhin,0.6580288,2.0
orne,0.0,1.0
isere,0.42203075,6.0
territoire_de_belfort,13.725842,2.0
haute_garonne,8.512811,4.0
dordogne,0.07556853,3.0
paris,143.24242,166.0
gard,1.35833,17.0
mayenne,0.0,0.0
val_d'oise,97.52979,46.0
gironde,13.256414,21.0
cher,5.3045163,4.0
eure,1.3511449,29.0
jura,0.06305066,4.0
tarn,0.044886272,3.0
haute_loire,0.0,0.0
somme,6.982869,26.0
gers,0.86324686,3.0
cantal,0.020838924,0.0
meurthe_et_moselle,3.7385194,10.0
hautes_pyrenees,0.0,8.0
essonne,57.462605,98.0
