n,o,l
tarragona,11.483357,23.0
almeria,5.419809,5.0
guadalajara,5.3437953,51.0
lleida,42.531338,29.0
araba/alava,33.386703,98.0
bizkaia,162.42928,197.0
granada,42.2662,54.0
burgos,33.541985,32.0
alicante,76.34809,48.0
valladolid,146.22289,55.0
cuenca,2.5374277,70.0
cordoba,16.63575,19.0
jaen,30.809853,22.0
malaga,35.613605,170.0
valencia,126.083206,100.0
toledo,9.184859,99.0
avila,25.717842,42.0
barcelona,758.6556,705.0
zamora,10.721916,5.0
ciudad_real,33.055996,178.0
palencia,18.59155,56.0
castellon,39.618633,23.0
leon,36.164173,67.0
girona,2.948268,182.0
caceres,64.23384,38.0
gipuzkoa,72.094826,57.0
cadiz,16.814896,9.0
badajoz,30.537222,17.0
albacete,11.7496805,98.0
sevilla,52.628025,43.0
salamanca,30.760204,49.0
soria,67.83706,33.0
huelva,5.861529,7.0
segovia,83.15129,35.0
