n,o,l
tarragona,51.360924,0.0
almeria,16.415775,17.0
guadalajara,0.12774117,0.0
lleida,45.481705,75.0
araba/alava,84.29797,62.0
bizkaia,294.81207,214.0
granada,70.35196,39.0
burgos,32.713062,29.0
alicante,109.28356,89.0
valladolid,67.877945,84.0
cuenca,0.12814432,0.0
cordoba,59.623257,15.0
jaen,39.09359,31.0
malaga,72.12851,68.0
valencia,131.70218,99.0
toledo,0.12774119,0.0
avila,32.515923,27.0
barcelona,1028.1691,1058.0
zamora,20.173212,18.0
ciudad_real,0.1277441,0.0
palencia,25.988848,14.0
castellon,32.992157,23.0
leon,50.6465,54.0
girona,131.81761,0.0
caceres,49.059914,45.0
gipuzkoa,46.862335,78.0
cadiz,0.12774119,14.0
badajoz,45.97574,23.0
albacete,22.47153,0.0
sevilla,70.46686,68.0
salamanca,34.821148,108.0
soria,75.25406,12.0
huelva,15.781477,12.0
segovia,69.22562,131.0
