n,o,l
oise,30.594616,9.0
meurthe_et_moselle,3.654467,1.0
alpes_maritimes,7.024174,0.0
marne,10.796045,0.0
loire,0.0,0.0
ain,3.7539608,7.0
pyrenees_atlantiques,3.5967798,1.0
var,16.691004,1.0
aude,6.2583456,4.0
ardennes,0.5616941,2.0
loir_et_cher,2.002909,0.0
somme,11.333139,5.0
hautes_pyrenees,0.81052905,1.0
haute_garonne,9.514603,1.0
bouches_du_rhone,13.293316,0.0
bas_rhin,137.83669,23.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,5.9533734,1.0
calvados,2.3645265,1.0
cote_d'or,1.7715192,0.0
eure_et_loir,14.221333,0.0
meuse,0.0,0.0
indre_et_loire,4.1313295,1.0
aube,6.736065,6.0
indre,6.6373715,10.0
val_de_marne,49.609814,9.0
haute_marne,0.0,0.0
herault,65.851585,3.0
gard,3.687774,1.0
paris,170.73595,28.0
haute_vienne,0.59422946,2.0
ardeche,0.95293427,0.0
vaucluse,6.3354125,0.0
drome,4.013165,1.0
pas_de_calais,3.0295835,7.0
loiret,11.142021,0.0
yvelines,39.81992,2.0
jura,0.2812028,0.0
tarn_et_garonne,1.0672427,0.0
manche,2.057978,0.0
territoire_de_belfort,2.1379545,0.0
eure,6.05376,2.0
val_d'oise,96.12838,13.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,113.82401,13.0
moselle,9.656271,0.0
isere,71.1681,14.0
essonne,3.7852228,0.0
nievre,1.1363465,3.0
vosges,11.80718,1.0
lot,0.09953944,0.0
haute_saone,12.17012,1.0
seine_maritime,13.363927,0.0
dordogne,0.3435892,0.0
alpes_de_haute_provence,0.09646959,0.0
puy_de_dome,4.575655,7.0
haut_rhin,23.890322,5.0
charente_maritime,0.9281771,0.0
vienne,0.0,0.0
nord,9.811472,3.0
saone_et_loire,2.4572558,0.0
haute_loire,0.037389494,1.0
charente,0.0,0.0
loire_atlantique,1.2827679,0.0
aisne,4.544067,1.0
tarn,0.17318395,0.0
gironde,15.44919,0.0
cher,11.021565,1.0
mayenne,0.0,0.0
doubs,5.076347,0.0
seine_et_marne,33.705067,22.0
correze,0.0,0.0
gers,1.1920761,0.0
orne,1.827061,0.0
maine_et_loire,0.0,0.0
seine_saint_denis,92.461205,24.0
yonne,0.0,0.0
lot_et_garonne,0.0,2.0
haute_savoie,24.060133,2.0
savoie,0.4182372,0.0
