n,o,l
tarragona,30.391867,0.0
almeria,6.2455983,3.0
guadalajara,33.406784,7.0
lleida,36.98157,0.0
araba/alava,31.92082,0.0
bizkaia,127.5754,0.0
granada,48.21383,12.0
burgos,34.95291,29.0
alicante,31.197302,135.0
valladolid,48.436844,0.0
cuenca,49.954155,126.0
cordoba,8.4243145,1.0
jaen,15.183786,15.0
malaga,47.07068,16.0
valencia,79.78446,135.0
toledo,97.016945,103.0
avila,35.57856,30.0
barcelona,795.18945,55.0
zamora,15.652124,19.0
ciudad_real,113.35963,51.0
palencia,20.250639,4.0
castellon,16.535315,35.0
leon,54.230724,35.0
girona,64.68402,0.0
caceres,42.25058,3.0
gipuzkoa,23.724932,0.0
cadiz,9.932106,5.0
badajoz,12.217623,17.0
albacete,27.340952,97.0
sevilla,27.976393,40.0
salamanca,48.868996,86.0
soria,43.37761,32.0
huelva,5.5293713,0.0
segovia,56.138832,26.0
