n,o,l
E08000016,14.587455,20.0
E09000001,1.0811658,0.0
E06000051,13.336062,9.0
E06000039,9.5404625,7.0
E09000005,42.58246,9.0
E09000020,15.476595,17.0
E08000001,38.52716,35.0
E06000004,14.491158,15.0
E08000012,71.91255,21.0
E09000010,29.843357,10.0
E09000002,15.384109,6.0
E08000022,20.56569,15.0
E08000031,20.302431,38.0
E10000013,48.162148,23.0
E08000032,31.682528,34.0
E08000035,47.271507,49.0
E08000003,58.67495,24.0
E06000035,23.444706,9.0
E06000042,13.589668,10.0
E06000008,12.222731,8.0
E06000059,13.299579,8.0
E06000015,11.155489,11.0
E06000011,14.616799,14.0
E08000024,55.09726,15.0
E06000003,8.145829,12.0
E06000024,5.2343054,9.0
E06000049,30.685255,21.0
E08000037,37.250175,17.0
E10000015,88.99043,49.0
E06000016,26.396137,21.0
E10000016,123.886894,127.0
E08000017,16.602879,17.0
E06000018,16.319862,21.0
E08000002,22.527615,10.0
E06000050,33.433327,13.0
E06000045,14.365919,14.0
E10000027,12.216076,16.0
E09000017,39.9504,10.0
E06000001,5.634753,33.0
E10000031,31.832735,9.0
E10000006,79.34372,37.0
E10000030,88.17502,47.0
E08000019,56.89209,43.0
E06000055,18.016117,9.0
E10000020,54.244713,69.0
E10000003,25.855618,31.0
E06000044,8.870086,16.0
E09000004,22.987608,14.0
E10000019,28.621027,20.0
E06000020,3.585199,15.0
E09000029,22.938137,12.0
E06000012,2.7867901,7.0
E09000015,28.682539,13.0
E06000030,13.491024,12.0
E10000018,28.03214,22.0
E10000012,94.856094,61.0
E09000008,50.951286,19.0
E06000054,13.196091,8.0
E08000015,49.59952,28.0
E08000008,16.994663,9.0
E06000006,15.462009,4.0
E06000052,16.682692,4.0
E09000023,36.937553,4.0
E08000009,23.295761,13.0
E10000025,68.69383,34.0
E06000007,26.718868,13.0
E08000036,21.469173,16.0
E09000021,8.477455,5.0
E09000009,18.00252,9.0
E08000004,34.36666,22.0
E08000005,31.613796,16.0
E08000027,24.34617,7.0
E09000016,17.80898,10.0
E08000014,29.670656,19.0
E10000024,40.267212,16.0
E06000022,42.99919,5.0
E08000023,5.159426,19.0
E09000018,16.693645,5.0
E06000037,23.033789,6.0
E08000007,4.2841253,24.0
E08000010,34.464203,22.0
E06000040,28.500755,3.0
E10000011,4.5589585,9.0
E06000036,21.048637,7.0
E10000014,5.259888,64.0
E06000046,100.78914,4.0
E10000034,1.8025628,28.0
E08000021,40.483818,18.0
E08000034,38.048904,11.0
E06000027,20.76099,9.0
E06000032,8.483585,15.0
E06000026,5.878294,17.0
E10000028,24.410759,58.0
E10000032,55.841187,19.0
E06000033,49.139103,5.0
E06000013,10.947818,18.0
E09000022,10.774303,12.0
E08000026,37.37677,10.0
E09000027,21.434654,2.0
E08000013,10.251092,10.0
E06000041,26.108944,26.0
E06000047,7.234205,38.0
E06000017,59.685936,5.0
E10000021,1.8708842,9.0
E08000025,42.12702,63.0
E10000008,86.72689,9.0
E08000018,21.684925,22.0
E06000005,18.012377,6.0
E10000017,12.972349,87.0
E06000009,121.997345,16.0
E08000030,10.489968,20.0
E06000057,29.952137,13.0
E06000038,32.71698,14.0
E10000007,12.067663,16.0
E10000023,39.24079,22.0
E06000031,31.402887,9.0
E08000033,3.9037185,7.0
E06000043,7.03943,1.0
E09000003,11.513609,6.0
E06000014,42.684784,13.0
E10000029,7.477703,27.0
E10000002,31.37937,21.0
E09000006,27.904015,10.0
E08000011,23.60033,9.0
E06000021,10.695776,13.0
E09000026,30.598812,12.0
E06000056,19.561329,13.0
E06000002,16.364006,22.0
E06000034,36.91442,9.0
