n,o,l
E08000016,31.179813,21.0
E09000001,5.54373,0.0
E06000051,18.852535,9.0
E06000039,15.349514,18.0
E09000005,63.953636,28.0
E09000020,25.57121,19.0
E08000001,28.616695,24.0
E06000004,17.862757,19.0
E08000012,49.829857,67.0
E09000010,31.11493,32.0
E09000002,23.249256,22.0
E08000022,26.353317,26.0
E08000031,28.819437,15.0
E10000013,36.42977,54.0
E08000032,28.430357,33.0
E08000035,35.09467,64.0
E08000003,35.626415,59.0
E06000035,25.305054,37.0
E06000042,21.021067,20.0
E06000008,13.61147,14.0
E06000059,16.745079,9.0
E06000015,29.468819,14.0
E06000011,17.491114,20.0
E08000024,55.416218,49.0
E06000003,15.715264,12.0
E06000024,12.553425,4.0
E06000049,25.844765,28.0
E08000037,32.28798,44.0
E10000015,89.59515,78.0
E06000016,31.500988,22.0
E10000016,95.71667,120.0
E08000017,22.018791,8.0
E06000018,19.795675,22.0
E08000002,18.50649,28.0
E06000050,27.391106,30.0
E06000045,23.028694,15.0
E10000027,14.776897,10.0
E09000017,32.86834,27.0
E06000001,8.762001,11.0
E10000031,36.193207,37.0
E10000006,69.81669,72.0
E10000030,92.832085,117.0
E08000019,92.10235,49.0
E06000055,16.368265,16.0
E10000020,33.308044,51.0
E10000003,25.623135,26.0
E06000044,8.473546,8.0
E09000004,28.005184,40.0
E10000019,34.324448,29.0
E06000020,12.942517,12.0
E09000029,31.301928,29.0
E06000012,9.289149,3.0
E09000015,37.528305,29.0
E06000030,12.047738,17.0
E10000018,46.984894,20.0
E10000012,98.68338,90.0
E09000008,60.172966,44.0
E06000054,17.273846,10.0
E08000015,24.84059,47.0
E08000008,20.460194,10.0
E06000006,15.062608,12.0
E06000052,24.351658,14.0
E09000023,42.13219,29.0
E08000009,24.529446,19.0
E10000025,50.047348,72.0
E06000007,22.956669,31.0
E08000036,21.233461,23.0
E09000021,17.42865,14.0
E09000009,20.241009,18.0
E08000004,42.2507,44.0
E08000005,23.494059,42.0
E08000027,22.51259,27.0
E09000016,29.604362,19.0
E08000014,30.213932,33.0
E10000024,32.169983,38.0
E06000022,46.174587,36.0
E08000023,7.7076163,7.0
E09000018,18.12304,19.0
E06000037,31.41186,22.0
E08000007,14.593833,11.0
E08000010,28.530487,28.0
E06000040,25.090975,33.0
E10000011,13.471921,10.0
E06000036,26.576185,28.0
E10000014,13.4727125,11.0
E06000046,87.76208,115.0
E10000034,6.941088,2.0
E08000021,43.932346,43.0
E08000034,38.17128,40.0
E06000027,25.365574,26.0
E06000032,10.942441,6.0
E06000026,9.020524,8.0
E10000028,25.218693,30.0
E10000032,53.825573,56.0
E06000033,19.968765,18.0
E06000013,34.935642,55.0
E09000022,12.174458,5.0
E08000026,53.98047,39.0
E09000027,31.993889,22.0
E08000013,23.469809,14.0
E06000041,28.440308,31.0
E06000047,18.253273,10.0
E06000017,37.4734,63.0
E10000021,9.510438,0.0
E08000025,59.862267,24.0
E10000008,132.8768,84.0
E08000018,23.184,25.0
E06000005,31.63348,21.0
E10000017,6.2787013,11.0
E06000009,101.774086,106.0
E08000030,13.860537,10.0
E06000057,38.046917,33.0
E06000038,28.261143,30.0
E10000007,15.929011,13.0
E10000023,51.568188,36.0
E06000031,31.672546,32.0
E08000033,11.014058,9.0
E06000043,14.016179,7.0
E09000003,18.462505,16.0
E06000014,55.786125,44.0
E10000029,12.368253,13.0
E10000002,31.73185,27.0
E09000006,29.043644,37.0
E08000011,22.086529,15.0
E06000021,11.660701,11.0
E09000026,31.799644,47.0
E06000056,21.344255,19.0
E06000002,22.83451,25.0
E06000034,49.996124,36.0
