n,o,l
oise,44.89917,3.0
meurthe_et_moselle,7.146774,0.0
alpes_maritimes,20.103409,0.0
marne,14.560762,0.0
loire,0.17980893,0.0
ain,4.30057,0.0
pyrenees_atlantiques,3.952846,0.0
var,26.543333,0.0
aude,7.197119,0.0
ardennes,0.4495102,0.0
loir_et_cher,4.415223,0.0
somme,14.719915,3.0
hautes_pyrenees,0.6918806,1.0
haute_garonne,17.705667,0.0
bouches_du_rhone,22.935743,0.0
bas_rhin,182.16344,4.0
cantal,0.6440186,0.0
landes,0.3315741,0.0
rhone,10.185408,0.0
calvados,14.178523,0.0
cote_d'or,3.0931456,0.0
eure_et_loir,26.029087,0.0
meuse,2.0002422,0.0
indre_et_loire,3.6611402,0.0
aube,7.622878,0.0
indre,6.3773575,0.0
val_de_marne,73.79222,18.0
haute_marne,1.0336188,0.0
herault,88.68552,4.0
gard,6.331985,0.0
paris,200.60907,18.0
haute_vienne,1.9901441,1.0
ardeche,1.6056436,0.0
vaucluse,8.586103,0.0
drome,7.702629,0.0
pas_de_calais,3.3010085,0.0
loiret,14.195929,0.0
yvelines,52.847805,2.0
jura,1.2856103,0.0
tarn_et_garonne,1.0002756,0.0
manche,3.4129221,0.0
territoire_de_belfort,3.686048,0.0
eure,10.619337,1.0
val_d'oise,116.31025,9.0
pyrenees_orientales,0.18769239,0.0
hauts_de_seine,154.0756,30.0
moselle,10.739033,0.0
isere,80.31734,3.0
essonne,7.1682963,0.0
nievre,2.585423,0.0
vosges,20.979177,1.0
lot,0.22290151,0.0
haute_saone,15.159647,1.0
seine_maritime,20.102762,0.0
dordogne,0.9338223,0.0
alpes_de_haute_provence,1.3895458,0.0
puy_de_dome,4.7258115,0.0
haut_rhin,37.925365,1.0
charente_maritime,4.914223,0.0
vienne,0.0,0.0
nord,20.969702,0.0
saone_et_loire,5.9918694,0.0
haute_loire,1.6330744,0.0
charente,0.6607185,0.0
loire_atlantique,0.53629726,0.0
aisne,3.7772238,0.0
tarn,12.383575,0.0
gironde,1.2501575,0.0
cher,13.9903555,0.0
mayenne,15.092369,0.0
doubs,0.0,0.0
seine_et_marne,7.392859,3.0
correze,38.8187,0.0
gers,0.93288517,0.0
orne,3.5715597,0.0
maine_et_loire,4.5970864,0.0
seine_saint_denis,104.403206,17.0
yonne,1.7909814,0.0
lot_et_garonne,0.8891324,0.0
haute_savoie,26.024015,0.0
savoie,0.47135383,0.0
