n,o,l
oise,39.475483,11.0
meurthe_et_moselle,4.313804,4.0
alpes_maritimes,6.525482,5.0
marne,7.925211,4.0
loire,0.0,0.0
ain,5.577783,5.0
pyrenees_atlantiques,0.952497,18.0
var,11.961394,5.0
aude,4.872817,3.0
ardennes,0.9998082,4.0
loir_et_cher,0.0,0.0
somme,11.458995,14.0
hautes_pyrenees,2.4291708,1.0
haute_garonne,3.7961633,1.0
bouches_du_rhone,8.508491,9.0
bas_rhin,97.0058,34.0
cantal,0.0,2.0
landes,0.0,0.0
rhone,0.9779713,10.0
calvados,10.237288,0.0
cote_d'or,0.21088739,1.0
eure_et_loir,37.930984,7.0
meuse,0.46068633,3.0
indre_et_loire,0.63927,0.0
aube,12.591916,10.0
indre,7.707382,17.0
val_de_marne,61.348976,38.0
haute_marne,0.0,1.0
herault,18.622194,21.0
gard,8.216232,5.0
paris,105.89023,35.0
haute_vienne,0.09046318,6.0
ardeche,0.471267,0.0
vaucluse,7.005193,0.0
drome,0.48769087,0.0
pas_de_calais,15.136857,17.0
loiret,10.529197,2.0
yvelines,30.140291,18.0
jura,7.2022676,5.0
tarn_et_garonne,3.864373,1.0
manche,1.3829035,0.0
territoire_de_belfort,1.8049225,3.0
eure,22.505564,8.0
val_d'oise,30.367981,28.0
pyrenees_orientales,0.0,3.0
hauts_de_seine,72.01384,21.0
moselle,30.82039,25.0
isere,74.95314,0.0
essonne,1.6770573,64.0
nievre,7.335038,7.0
vosges,11.02648,0.0
lot,0.0,0.0
haute_saone,11.682175,5.0
seine_maritime,3.4099288,7.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,2.0
puy_de_dome,4.392448,2.0
haut_rhin,24.722803,8.0
charente_maritime,0.83991086,2.0
vienne,0.0,0.0
nord,14.357429,16.0
saone_et_loire,8.273833,3.0
haute_loire,0.0,1.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,14.757642,0.0
tarn,0.0,15.0
gironde,6.12053,1.0
cher,9.556124,9.0
mayenne,0.0,7.0
doubs,5.1269274,2.0
seine_et_marne,61.82672,9.0
correze,0.0,38.0
gers,0.96579707,0.0
orne,0.0,4.0
maine_et_loire,0.0,1.0
seine_saint_denis,67.104385,82.0
yonne,0.0,1.0
lot_et_garonne,0.0,0.0
haute_savoie,14.822984,5.0
savoie,0.011914859,0.0
