n,o,l
tarragona,3.457503,0.0
almeria,3.0703328,8.0
guadalajara,18.278385,19.0
lleida,34.47772,50.0
araba/alava,24.106482,38.0
bizkaia,131.97977,225.0
granada,35.362392,30.0
burgos,27.716442,86.0
alicante,71.87457,23.0
valladolid,129.95978,110.0
cuenca,10.808028,40.0
cordoba,16.077234,12.0
jaen,22.581783,32.0
malaga,24.396242,66.0
valencia,112.15875,142.0
toledo,15.888028,142.0
avila,24.337307,36.0
barcelona,626.6757,1089.0
zamora,16.464924,48.0
ciudad_real,71.05807,245.0
palencia,15.489575,6.0
castellon,32.855034,26.0
leon,48.807716,184.0
girona,0.12904394,0.0
caceres,47.70902,117.0
gipuzkoa,51.41959,36.0
cadiz,13.1973715,38.0
badajoz,20.784462,21.0
albacete,23.768225,25.0
sevilla,36.16554,55.0
salamanca,55.14218,88.0
soria,28.336994,37.0
huelva,4.668636,5.0
segovia,67.14062,88.0
