n,o,l
oise,5.672313,1.0
loire_atlantique,0.0,0.0
calvados,0.2368076,0.0
hauts_de_seine,0.68622047,0.0
tarn_et_garonne,0.3173602,0.0
val_de_marne,0.6748776,0.0
alpes_de_haute_provence,0.23587798,0.0
vosges,0.227119,0.0
haute_saone,0.2544055,0.0
vaucluse,0.31397462,0.0
charente_maritime,0.28268555,0.0
ardeche,0.23505738,0.0
savoie,0.0,0.0
loir_et_cher,0.15449287,0.0
haute_marne,0.0,0.0
alpes_maritimes,0.24149884,0.0
drome,0.25198054,0.0
meuse,0.266416,0.0
aude,0.2735392,0.0
herault,5.5123467,3.0
manche,0.322199,0.0
yvelines,0.8092587,0.0
seine_et_marne,1.5763578,0.0
ain,0.25217223,0.0
indre_et_loire,0.2910555,0.0
correze,0.26637685,0.0
bouches_du_rhone,7.744027,0.0
loiret,0.30798858,0.0
moselle,0.0,0.0
nord,1.9902455,0.0
vienne,0.22592707,0.0
eure_et_loir,0.52380335,0.0
puy_de_dome,0.09297079,0.0
rhone,0.70317554,0.0
ardennes,0.24395011,0.0
charente,0.0,0.0
aisne,0.2430619,0.0
var,0.042523637,0.0
lot_et_garonne,0.24685828,0.0
loire,0.30292964,0.0
pyrenees_orientales,0.26629776,0.0
nievre,0.2663585,0.0
aube,0.28039485,0.0
maine_et_loire,0.0,0.0
haute_savoie,0.2779373,0.0
saone_et_loire,0.19592369,0.0
doubs,0.29160947,0.0
pyrenees_atlantiques,0.27473366,0.0
pas_de_calais,1.9553113,0.0
indre,0.31838983,0.0
cote_d'or,0.27376798,0.0
seine_maritime,0.28834483,0.0
marne,0.26643205,0.0
yonne,0.26650926,0.0
haute_vienne,0.0,0.0
seine_saint_denis,0.94887495,6.0
bas_rhin,0.21480004,0.0
lot,0.0,0.0
landes,0.26633734,0.0
haut_rhin,0.3260168,0.0
orne,0.0,0.0
isere,0.0,0.0
territoire_de_belfort,0.0,0.0
haute_garonne,0.99520504,5.0
dordogne,0.0,0.0
paris,10.822621,0.0
gard,1.2478694,0.0
mayenne,0.29023343,0.0
val_d'oise,1.0439352,0.0
gironde,0.31819177,0.0
cher,0.5267285,0.0
eure,0.30050048,0.0
jura,0.28764376,0.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,0.9398258,0.0
gers,0.21511179,0.0
cantal,0.17430443,1.0
meurthe_et_moselle,0.24707171,0.0
hautes_pyrenees,0.2663098,0.0
essonne,3.3455598,1.0
