n,o,l
tarragona,27.227627,0.0
almeria,23.888294,0.0
guadalajara,28.94246,40.0
lleida,32.174084,0.0
araba/alava,47.688313,0.0
bizkaia,92.848145,0.0
granada,41.25858,0.0
burgos,41.029297,76.0
alicante,50.477467,100.0
valladolid,43.403046,26.0
cuenca,54.828606,188.0
cordoba,26.29317,0.0
jaen,27.304346,0.0
malaga,83.57249,0.0
valencia,82.67148,94.0
toledo,50.2729,51.0
avila,40.763466,16.0
barcelona,411.98447,0.0
zamora,19.680828,24.0
ciudad_real,57.352314,75.0
palencia,36.884987,6.0
castellon,21.20636,47.0
leon,44.01192,58.0
girona,91.939606,0.0
caceres,29.30789,15.0
gipuzkoa,33.59456,0.0
cadiz,24.832928,0.0
badajoz,22.50856,8.0
albacete,35.88142,47.0
sevilla,34.502712,0.0
salamanca,57.58337,69.0
soria,32.00475,69.0
huelva,22.113682,0.0
segovia,40.963047,37.0
