n,o,l
tarragona,0.7621602,26.0
almeria,7.0032115,14.0
guadalajara,26.49644,33.0
lleida,44.007095,38.0
araba/alava,33.640285,37.0
bizkaia,182.54613,142.0
granada,31.764856,54.0
burgos,57.979397,72.0
alicante,57.535652,32.0
valladolid,142.67287,31.0
cuenca,34.79045,107.0
cordoba,18.684101,5.0
jaen,24.09652,23.0
malaga,49.898697,59.0
valencia,110.62139,160.0
toledo,111.51611,80.0
avila,26.472406,15.0
barcelona,906.9889,771.0
zamora,28.293447,23.0
ciudad_real,200.05423,96.0
palencia,10.719924,14.0
castellon,37.052673,56.0
leon,137.66986,73.0
girona,0.7668398,0.0
caceres,85.01446,23.0
gipuzkoa,57.61432,35.0
cadiz,29.362381,17.0
badajoz,23.679373,38.0
albacete,29.878181,36.0
sevilla,53.074417,30.0
salamanca,58.83152,52.0
soria,37.699997,77.0
huelva,4.418849,19.0
segovia,86.23048,33.0
