n,o,l
oise,10.430475,16.0
loire_atlantique,0.0,0.0
calvados,0.30284992,0.0
hauts_de_seine,6.606229,9.0
tarn_et_garonne,0.75360084,0.0
val_de_marne,14.244323,11.0
alpes_de_haute_provence,0.5766979,1.0
vosges,0.0,0.0
haute_saone,0.3755284,15.0
vaucluse,0.547569,2.0
charente_maritime,0.73919344,5.0
ardeche,1.3124083,1.0
savoie,0.3170896,0.0
loir_et_cher,0.08758342,1.0
haute_marne,0.28737348,1.0
alpes_maritimes,0.46517444,1.0
drome,0.7217287,1.0
meuse,0.590166,0.0
aude,0.7601566,1.0
herault,6.5651135,15.0
manche,0.38360512,0.0
yvelines,13.914892,7.0
seine_et_marne,11.754506,6.0
ain,4.6095552,2.0
indre_et_loire,0.63299024,2.0
correze,0.0,1.0
bouches_du_rhone,18.85077,26.0
loiret,0.33149794,0.0
moselle,2.91747,8.0
nord,2.9690497,15.0
vienne,0.4279862,0.0
eure_et_loir,2.2993205,4.0
puy_de_dome,1.0518926,0.0
rhone,2.1015315,5.0
ardennes,0.51725847,0.0
charente,0.0,0.0
aisne,3.950054,7.0
var,3.545306,4.0
lot_et_garonne,0.36997563,0.0
loire,2.5490866,1.0
pyrenees_orientales,0.48430473,2.0
nievre,0.5289372,2.0
aube,2.9123073,4.0
maine_et_loire,0.3609774,0.0
haute_savoie,9.556367,3.0
saone_et_loire,2.0295255,0.0
doubs,1.6056305,0.0
pyrenees_atlantiques,3.1529634,3.0
pas_de_calais,8.122385,39.0
indre,8.568112,2.0
cote_d'or,0.76323664,0.0
seine_maritime,1.714148,5.0
marne,0.38934278,0.0
yonne,0.46076763,0.0
haute_vienne,0.5281185,0.0
seine_saint_denis,12.257916,8.0
bas_rhin,0.8733399,2.0
lot,0.0,0.0
landes,2.1527002,16.0
haut_rhin,2.3154325,1.0
orne,0.29716498,1.0
isere,0.918637,0.0
territoire_de_belfort,0.30363226,0.0
haute_garonne,1.4065342,1.0
dordogne,0.0,0.0
paris,21.941586,16.0
gard,1.8406863,15.0
mayenne,0.36363274,0.0
val_d'oise,5.48616,4.0
gironde,0.474895,1.0
cher,1.2511047,6.0
eure,6.631159,10.0
jura,1.1554445,1.0
tarn,0.42740583,1.0
haute_loire,0.57405514,0.0
somme,12.37049,3.0
gers,1.6550667,8.0
cantal,0.45261526,0.0
meurthe_et_moselle,1.0078727,1.0
hautes_pyrenees,1.9698734,1.0
essonne,26.841108,37.0
