n,o,l
oise,63.12407,3.0
meurthe_et_moselle,13.241291,0.0
alpes_maritimes,17.664717,0.0
marne,18.972694,0.0
loire,1.389216,0.0
ain,8.022247,0.0
pyrenees_atlantiques,5.1996975,0.0
var,33.07676,0.0
aude,11.778518,0.0
ardennes,2.3010378,0.0
loir_et_cher,6.6718116,0.0
somme,17.676569,3.0
hautes_pyrenees,4.330149,1.0
haute_garonne,17.3161,0.0
bouches_du_rhone,36.553436,0.0
bas_rhin,230.80196,4.0
cantal,1.1285088,0.0
landes,1.3994755,0.0
rhone,20.25454,0.0
calvados,9.75501,0.0
cote_d'or,5.510737,0.0
eure_et_loir,28.693577,0.0
meuse,1.5592915,0.0
indre_et_loire,8.457733,0.0
aube,22.415564,0.0
indre,11.842544,0.0
val_de_marne,87.167404,18.0
haute_marne,2.5140457,0.0
herault,113.46317,4.0
gard,6.936419,0.0
paris,233.54471,18.0
haute_vienne,2.6303506,1.0
ardeche,3.9752312,0.0
vaucluse,14.624878,0.0
drome,14.349722,0.0
pas_de_calais,6.7926717,0.0
loiret,18.82573,0.0
yvelines,57.037586,2.0
jura,1.9661546,0.0
tarn_et_garonne,3.760233,0.0
manche,6.247692,0.0
territoire_de_belfort,10.666805,0.0
eure,13.935936,1.0
val_d'oise,125.7629,9.0
pyrenees_orientales,1.0475235,0.0
hauts_de_seine,184.52565,30.0
moselle,30.996552,0.0
isere,84.58459,3.0
essonne,16.318666,0.0
nievre,1.923304,0.0
vosges,25.11605,1.0
lot,6.386415,0.0
haute_saone,31.821941,1.0
seine_maritime,19.988644,0.0
dordogne,1.949118,0.0
alpes_de_haute_provence,2.4362667,0.0
puy_de_dome,9.038199,0.0
haut_rhin,40.53747,1.0
charente_maritime,4.735315,0.0
vienne,1.1512592,0.0
nord,20.531485,0.0
saone_et_loire,6.417905,0.0
haute_loire,1.3507254,0.0
charente,1.4743233,0.0
loire_atlantique,4.2111225,0.0
aisne,9.389649,0.0
tarn,2.7133877,0.0
gironde,25.957134,0.0
cher,19.515442,0.0
mayenne,1.3977277,0.0
doubs,23.512207,0.0
seine_et_marne,53.394226,3.0
correze,2.1530714,0.0
gers,5.1354437,0.0
orne,5.771026,0.0
maine_et_loire,1.3621919,0.0
seine_saint_denis,118.03104,17.0
yonne,1.3334383,0.0
lot_et_garonne,1.489897,0.0
haute_savoie,50.038597,0.0
savoie,3.0709982,0.0
