n,o,l
oise,64.32537,4.0
meurthe_et_moselle,10.719758,0.0
alpes_maritimes,18.643057,3.0
marne,19.698885,7.0
loire,0.6015835,1.0
ain,6.728971,2.0
pyrenees_atlantiques,5.6761456,4.0
var,30.517885,2.0
aude,14.968554,1.0
ardennes,1.1639286,2.0
loir_et_cher,8.301837,0.0
somme,19.113258,9.0
hautes_pyrenees,1.8022987,0.0
haute_garonne,16.50395,5.0
bouches_du_rhone,26.251749,6.0
bas_rhin,260.9083,20.0
cantal,1.6965361,0.0
landes,0.42246145,0.0
rhone,2.0808961,0.0
calvados,21.864527,0.0
cote_d'or,5.1171436,1.0
eure_et_loir,31.832178,0.0
meuse,4.565606,0.0
indre_et_loire,8.807046,1.0
aube,15.306633,2.0
indre,10.352209,6.0
val_de_marne,72.22178,20.0
haute_marne,0.8269045,0.0
herault,102.30923,20.0
gard,8.256443,2.0
paris,215.47821,95.0
haute_vienne,3.327768,0.0
ardeche,1.8164959,0.0
vaucluse,13.577045,1.0
drome,13.239714,3.0
pas_de_calais,9.094513,4.0
loiret,20.682196,7.0
yvelines,53.33236,16.0
jura,3.3353448,0.0
tarn_et_garonne,5.2694902,2.0
manche,7.1250057,0.0
territoire_de_belfort,7.0605745,0.0
eure,11.65777,0.0
val_d'oise,118.79749,36.0
pyrenees_orientales,0.529697,1.0
hauts_de_seine,170.32944,30.0
moselle,15.394042,0.0
isere,77.13967,50.0
essonne,11.646207,1.0
nievre,3.8043602,4.0
vosges,28.216017,6.0
lot,0.69145256,0.0
haute_saone,22.695637,0.0
seine_maritime,32.346043,10.0
dordogne,1.4602865,2.0
alpes_de_haute_provence,2.3739483,0.0
puy_de_dome,9.183129,3.0
haut_rhin,33.52628,16.0
charente_maritime,5.094573,0.0
vienne,1.0223104,0.0
nord,18.720171,7.0
saone_et_loire,7.4246273,0.0
haute_loire,1.8065993,0.0
charente,3.1080878,0.0
loire_atlantique,0.71622604,2.0
aisne,4.526677,2.0
tarn,13.729666,1.0
gironde,2.5995517,3.0
cher,30.770218,12.0
mayenne,18.796057,0.0
doubs,0.03778808,0.0
seine_et_marne,16.85668,13.0
correze,53.671707,0.0
gers,1.1206042,2.0
orne,3.735613,4.0
maine_et_loire,5.290312,0.0
seine_saint_denis,109.087204,65.0
yonne,1.9549935,0.0
lot_et_garonne,1.0620545,1.0
haute_savoie,47.141987,5.0
savoie,0.3950288,0.0
