n,o,l
oise,14.698294,69.0
loire_atlantique,2.5239344,0.0
calvados,0.0,4.0
hauts_de_seine,62.42853,102.0
tarn_et_garonne,2.2351847,21.0
val_de_marne,34.670788,95.0
alpes_de_haute_provence,1.5051274,0.0
vosges,4.83769,17.0
haute_saone,7.23533,8.0
vaucluse,0.7565473,8.0
charente_maritime,0.10809323,1.0
ardeche,0.93340206,4.0
savoie,1.2955226,4.0
loir_et_cher,0.11744636,1.0
haute_marne,0.35971183,1.0
alpes_maritimes,0.13880897,4.0
drome,0.0,0.0
meuse,0.0,6.0
aude,3.3384771,12.0
herault,34.301476,20.0
manche,0.0261598,4.0
yvelines,24.623764,50.0
seine_et_marne,25.723745,84.0
ain,2.6502454,11.0
indre_et_loire,2.3797667,5.0
correze,0.7977868,3.0
bouches_du_rhone,69.15992,166.0
loiret,9.416507,21.0
moselle,2.608203,90.0
nord,3.4361513,32.0
vienne,0.0,0.0
eure_et_loir,7.1299515,33.0
puy_de_dome,3.5319798,10.0
rhone,3.18254,32.0
ardennes,2.7148662,3.0
charente,1.2412432,4.0
aisne,0.0,21.0
var,8.672877,12.0
lot_et_garonne,0.67019886,1.0
loire,1.3722883,0.0
pyrenees_orientales,1.1233268,2.0
nievre,2.6431866,8.0
aube,3.977403,28.0
maine_et_loire,0.13062653,0.0
haute_savoie,11.664971,14.0
saone_et_loire,1.4244618,14.0
doubs,2.2247427,13.0
pyrenees_atlantiques,4.4570804,3.0
pas_de_calais,2.8621283,20.0
indre,7.795299,15.0
cote_d'or,0.035164967,2.0
seine_maritime,5.298551,13.0
marne,8.099795,16.0
yonne,0.5539156,1.0
haute_vienne,1.0518955,2.0
seine_saint_denis,70.36098,73.0
bas_rhin,8.247,19.0
lot,0.0,1.0
landes,15.359603,67.0
haut_rhin,1.7723869,4.0
orne,1.0953065,1.0
isere,0.0,9.0
territoire_de_belfort,0.106337115,4.0
haute_garonne,3.6268373,6.0
dordogne,1.4318244,0.0
paris,123.549545,125.0
gard,3.592623,6.0
mayenne,0.0,1.0
val_d'oise,53.868656,45.0
gironde,8.28482,12.0
cher,8.893809,31.0
eure,4.00191,27.0
jura,0.0,1.0
tarn,0.98698163,2.0
haute_loire,0.5017857,0.0
somme,7.116348,20.0
gers,2.7592058,5.0
cantal,0.0,0.0
meurthe_et_moselle,0.13196075,9.0
hautes_pyrenees,2.4789727,8.0
essonne,51.827854,101.0
