n,o,l
oise,6.7922006,16.0
loire_atlantique,0.0,0.0
calvados,0.34201187,0.0
hauts_de_seine,8.332146,21.0
tarn_et_garonne,0.43952447,0.0
val_de_marne,10.916525,13.0
alpes_de_haute_provence,0.34253073,1.0
vosges,0.0,0.0
haute_saone,0.74707615,3.0
vaucluse,0.38402286,1.0
charente_maritime,0.6657654,3.0
ardeche,0.2462465,1.0
savoie,0.27284962,0.0
loir_et_cher,0.0,0.0
haute_marne,0.4277723,0.0
alpes_maritimes,0.5383717,0.0
drome,0.09575396,1.0
meuse,1.3046184,0.0
aude,0.6222788,1.0
herault,5.6010737,4.0
manche,0.08090189,1.0
yvelines,4.7877593,7.0
seine_et_marne,14.57975,11.0
ain,4.0583754,2.0
indre_et_loire,0.08378181,4.0
correze,0.25789765,0.0
bouches_du_rhone,19.230427,34.0
loiret,0.4015292,0.0
moselle,3.6210823,1.0
nord,3.1191761,20.0
vienne,0.32564557,0.0
eure_et_loir,2.8489695,3.0
puy_de_dome,0.8084346,0.0
rhone,1.0886077,3.0
ardennes,0.6526859,0.0
charente,0.0,0.0
aisne,4.6172347,6.0
var,2.0426965,13.0
lot_et_garonne,0.0,0.0
loire,0.5315461,0.0
pyrenees_orientales,0.43712568,1.0
nievre,0.7175362,1.0
aube,2.7677531,0.0
maine_et_loire,0.35496125,0.0
haute_savoie,1.5491496,6.0
saone_et_loire,1.6632504,0.0
doubs,0.59359264,2.0
pyrenees_atlantiques,1.5885721,1.0
pas_de_calais,8.0006,14.0
indre,4.4427595,3.0
cote_d'or,0.48832047,0.0
seine_maritime,2.742804,3.0
marne,1.3590963,0.0
yonne,0.4313186,1.0
haute_vienne,0.5938083,1.0
seine_saint_denis,24.090412,7.0
bas_rhin,1.3049074,9.0
lot,0.0,0.0
landes,0.5957961,1.0
haut_rhin,0.8686644,1.0
orne,0.28109872,0.0
isere,0.54774666,0.0
territoire_de_belfort,0.24295378,1.0
haute_garonne,3.2716002,3.0
dordogne,0.0,0.0
paris,17.190954,12.0
gard,1.6342379,1.0
mayenne,0.3362581,2.0
val_d'oise,8.972049,12.0
gironde,0.5704682,0.0
cher,2.3509333,1.0
eure,5.689889,10.0
jura,3.2045574,1.0
tarn,0.42733738,0.0
haute_loire,0.3989386,0.0
somme,5.9042645,9.0
gers,1.2705268,5.0
cantal,0.5059229,0.0
meurthe_et_moselle,0.5228293,0.0
hautes_pyrenees,0.85353553,1.0
essonne,29.695024,12.0
