n,o,l
oise,22.418438,74.0
meurthe_et_moselle,3.820684,4.0
alpes_maritimes,4.945817,7.0
marne,7.5251193,17.0
loire,0.0035560755,1.0
ain,1.0159354,4.0
pyrenees_atlantiques,1.0555297,2.0
var,9.631566,20.0
aude,3.2251613,9.0
ardennes,0.19381827,2.0
loir_et_cher,0.87377477,2.0
somme,5.528668,24.0
hautes_pyrenees,0.34829926,6.0
haute_garonne,6.1634007,8.0
bouches_du_rhone,10.137527,17.0
bas_rhin,91.63301,114.0
cantal,0.012110676,2.0
landes,0.0,3.0
rhone,1.7649261,18.0
calvados,4.2990227,6.0
cote_d'or,0.90947956,6.0
eure_et_loir,9.383152,28.0
meuse,0.157112,6.0
indre_et_loire,2.4425511,3.0
aube,5.261616,24.0
indre,4.047855,18.0
val_de_marne,34.84209,86.0
haute_marne,0.41326627,3.0
herault,35.94843,41.0
gard,2.3353207,19.0
paris,110.075966,138.0
haute_vienne,0.6415911,3.0
ardeche,0.33742613,0.0
vaucluse,5.1515107,4.0
drome,2.3910024,2.0
pas_de_calais,1.4727069,16.0
loiret,7.4356704,19.0
yvelines,25.455845,46.0
jura,0.09969808,6.0
tarn_et_garonne,0.3811051,3.0
manche,1.4561327,2.0
territoire_de_belfort,1.814799,6.0
eure,4.5856137,10.0
val_d'oise,48.872997,57.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,75.264725,131.0
moselle,8.370632,50.0
isere,47.98572,54.0
essonne,2.8737063,1.0
nievre,0.23406157,10.0
vosges,8.4033165,29.0
lot,0.0,2.0
haute_saone,6.308247,7.0
seine_maritime,7.6918316,15.0
dordogne,0.17762169,0.0
alpes_de_haute_provence,0.3383479,2.0
puy_de_dome,2.4211621,10.0
haut_rhin,18.862625,59.0
charente_maritime,1.105858,5.0
vienne,0.0,2.0
nord,5.5744395,8.0
saone_et_loire,1.9944361,10.0
haute_loire,0.0,0.0
charente,0.096750714,0.0
loire_atlantique,0.0,0.0
aisne,0.23891023,1.0
tarn,2.7978814,22.0
gironde,0.4207084,1.0
cher,9.219297,21.0
mayenne,7.3847528,12.0
doubs,0.0,0.0
seine_et_marne,4.6551013,7.0
correze,22.173943,64.0
gers,0.0,1.0
orne,0.98406005,6.0
maine_et_loire,0.403296,1.0
seine_saint_denis,58.093555,133.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,12.591055,19.0
savoie,0.0,0.0
