n,o,l
tarragona,0.2991144,9.0
almeria,2.6988428,9.0
guadalajara,33.727196,18.0
lleida,33.8227,23.0
araba/alava,23.107462,0.0
bizkaia,134.2609,0.0
granada,37.009426,57.0
burgos,26.214003,43.0
alicante,81.56719,91.0
valladolid,142.60786,35.0
cuenca,13.405431,86.0
cordoba,16.858461,10.0
jaen,17.705244,11.0
malaga,35.5958,117.0
valencia,82.59228,147.0
toledo,25.951138,49.0
avila,21.762756,46.0
barcelona,672.0248,520.0
zamora,14.615409,0.0
ciudad_real,95.006645,42.0
palencia,14.270245,41.0
castellon,28.177568,8.0
leon,88.4519,33.0
girona,0.29970694,67.0
caceres,50.323364,0.0
gipuzkoa,55.395813,0.0
cadiz,20.99108,12.0
badajoz,18.328451,0.0
albacete,30.718351,37.0
sevilla,42.122242,30.0
salamanca,43.48719,85.0
soria,31.032751,18.0
huelva,5.2993546,5.0
segovia,66.33477,43.0
