n,o,l
oise,25.327961,16.0
meurthe_et_moselle,2.9598515,1.0
alpes_maritimes,3.8742497,1.0
marne,7.1995106,0.0
loire,2.93983,1.0
ain,12.349041,2.0
pyrenees_atlantiques,0.32304263,3.0
var,7.010545,5.0
aude,1.5966411,1.0
ardennes,1.8903506,0.0
loir_et_cher,0.22410826,1.0
somme,11.679831,3.0
hautes_pyrenees,11.303511,1.0
haute_garonne,2.6338518,1.0
bouches_du_rhone,15.001557,2.0
bas_rhin,70.215614,26.0
cantal,0.32752824,0.0
landes,0.37838838,1.0
rhone,3.0918531,4.0
calvados,1.5482969,0.0
cote_d'or,0.5414371,0.0
eure_et_loir,12.309558,4.0
meuse,0.3595712,0.0
indre_et_loire,0.62955445,2.0
aube,12.527707,4.0
indre,9.579129,2.0
val_de_marne,39.861828,11.0
haute_marne,0.2953899,1.0
herault,8.268674,15.0
gard,4.654592,15.0
paris,76.71723,16.0
haute_vienne,0.36053377,0.0
ardeche,2.1328962,1.0
vaucluse,2.756368,2.0
drome,1.9624308,1.0
pas_de_calais,14.042103,39.0
loiret,2.3151734,0.0
yvelines,25.833624,7.0
jura,0.79075444,1.0
tarn_et_garonne,0.3548515,0.0
manche,4.8858585,0.0
territoire_de_belfort,0.58985716,0.0
eure,17.311111,10.0
val_d'oise,25.55231,4.0
pyrenees_orientales,0.25025344,2.0
hauts_de_seine,52.73392,9.0
moselle,19.984463,8.0
isere,37.54826,0.0
essonne,0.7135417,37.0
nievre,8.471956,2.0
vosges,4.76151,0.0
lot,0.3817862,0.0
haute_saone,10.51863,15.0
seine_maritime,7.120361,5.0
dordogne,0.2877079,0.0
alpes_de_haute_provence,0.4736302,1.0
puy_de_dome,7.511134,0.0
haut_rhin,22.877888,16.0
charente_maritime,8.349129,5.0
vienne,0.20741637,0.0
nord,11.226075,15.0
saone_et_loire,7.74911,0.0
haute_loire,1.4432882,0.0
charente,0.04929395,0.0
loire_atlantique,0.2681595,0.0
aisne,8.583169,7.0
tarn,0.33131808,1.0
gironde,4.413683,1.0
cher,5.3443594,6.0
mayenne,0.29808667,0.0
doubs,3.521217,0.0
seine_et_marne,56.36043,6.0
correze,0.20824829,1.0
gers,4.369995,8.0
orne,0.74705315,1.0
maine_et_loire,0.25936848,0.0
seine_saint_denis,52.929653,8.0
yonne,0.29815936,0.0
lot_et_garonne,1.0560461,0.0
haute_savoie,6.471807,3.0
savoie,0.22382157,0.0
