n,o,l
E08000016,17.563885,17.0
E09000001,0.0,0.0
E06000051,7.6992755,19.0
E06000039,9.23597,5.0
E09000005,22.774723,15.0
E09000020,2.060359,5.0
E08000001,25.09882,20.0
E06000004,5.9148264,10.0
E08000012,32.84505,21.0
E09000010,14.141143,13.0
E09000002,7.2840934,3.0
E08000022,7.2469816,9.0
E08000031,12.994749,16.0
E10000013,35.858006,36.0
E08000032,19.196404,24.0
E08000035,35.006836,46.0
E08000003,34.281258,20.0
E06000035,12.397403,14.0
E06000042,8.557121,6.0
E06000008,8.085623,11.0
E06000059,3.1316104,16.0
E06000015,6.076499,8.0
E06000011,14.970555,21.0
E08000024,33.586838,20.0
E06000003,5.4083033,9.0
E06000024,1.8470492,8.0
E06000049,22.26714,34.0
E08000037,20.013626,43.0
E10000015,50.91066,34.0
E06000016,14.008956,16.0
E10000016,106.82114,84.0
E08000017,8.133154,20.0
E06000018,7.388847,13.0
E08000002,16.398056,19.0
E06000050,17.150566,26.0
E06000045,6.559919,14.0
E10000027,11.552463,11.0
E09000017,12.813919,6.0
E06000001,23.344528,19.0
E10000031,1.9020548,20.0
E10000006,33.223595,35.0
E10000030,71.65213,51.0
E08000019,49.803734,19.0
E06000055,10.060415,29.0
E10000020,43.003014,57.0
E10000003,12.95204,25.0
E06000044,6.224479,2.0
E09000004,8.421911,4.0
E10000019,20.312922,19.0
E06000020,1.0556132,12.0
E09000029,19.205975,11.0
E06000012,0.0,9.0
E09000015,14.432335,11.0
E06000030,9.921055,10.0
E10000018,17.579536,14.0
E10000012,51.221573,63.0
E09000008,25.559052,22.0
E06000054,9.1683235,13.0
E08000015,28.824657,22.0
E08000008,10.045475,5.0
E06000006,5.870683,5.0
E06000052,9.928173,13.0
E09000023,13.157221,4.0
E08000009,10.613535,9.0
E10000025,39.673832,44.0
E06000007,13.159058,23.0
E08000036,11.622895,7.0
E09000021,1.1347364,5.0
E09000009,7.1130705,10.0
E08000004,26.932194,18.0
E08000005,24.142841,11.0
E08000027,14.589223,18.0
E09000016,15.198829,8.0
E08000014,14.909267,5.0
E10000024,21.583122,34.0
E06000022,23.285007,6.0
E08000023,4.560263,16.0
E09000018,12.930146,6.0
E06000037,9.365114,9.0
E08000007,5.63772,19.0
E08000010,20.61573,32.0
E06000040,22.381008,5.0
E10000011,2.694071,8.0
E06000036,11.653891,6.0
E10000014,3.6541026,63.0
E06000046,66.05419,10.0
E10000034,0.0,19.0
E08000021,28.209896,10.0
E08000034,18.198988,10.0
E06000027,9.720181,5.0
E06000032,0.55186355,12.0
E06000026,5.9947557,7.0
E10000028,12.493233,55.0
E10000032,40.445366,30.0
E06000033,3.0223103,4.0
E06000013,25.524265,23.0
E09000022,7.140263,18.0
E08000026,18.15974,20.0
E09000027,14.72216,1.0
E08000013,2.9929712,25.0
E06000041,12.443004,4.0
E06000047,7.785948,50.0
E06000017,38.50237,1.0
E10000021,0.0,12.0
E08000025,21.907238,53.0
E10000008,51.621758,26.0
E08000018,20.564896,20.0
E06000005,19.736341,8.0
E10000017,5.9341264,76.0
E06000009,70.10742,21.0
E08000030,9.934078,17.0
E06000057,14.127382,9.0
E06000038,25.292461,9.0
E10000007,17.833946,25.0
E10000023,22.282127,28.0
E06000031,22.634544,9.0
E08000033,0.36427224,5.0
E06000043,5.2273088,5.0
E09000003,7.592827,11.0
E06000014,16.378813,10.0
E10000029,2.685636,41.0
E10000002,23.804996,11.0
E09000006,15.593075,20.0
E08000011,12.212412,27.0
E06000021,10.917954,22.0
E09000026,9.448791,6.0
E06000056,11.182911,13.0
E06000002,11.187781,10.0
E06000034,17.150917,4.0
