n,o,l
oise,45.02811,4.0
loire_atlantique,0.23602009,2.0
calvados,11.761845,0.0
hauts_de_seine,150.45883,30.0
tarn_et_garonne,0.30804417,2.0
val_de_marne,60.6136,20.0
alpes_de_haute_provence,0.09284683,0.0
vosges,16.740398,6.0
haute_saone,13.24355,10.0
vaucluse,8.63882,1.0
charente_maritime,1.3833606,0.0
ardeche,2.9473114,0.0
savoie,0.09749933,0.0
loir_et_cher,2.9641547,0.0
haute_marne,0.093629085,0.0
alpes_maritimes,11.502312,3.0
drome,10.358351,3.0
meuse,0.097059526,0.0
aude,7.4716983,1.0
herault,89.63247,20.0
manche,2.4148343,0.0
yvelines,46.427345,16.0
seine_et_marne,39.50966,13.0
ain,4.7794304,2.0
indre_et_loire,3.6497228,1.0
correze,0.08435482,0.0
bouches_du_rhone,185.32068,20.0
loiret,11.671749,7.0
moselle,7.1343846,0.0
nord,12.243307,7.0
vienne,0.09867654,0.0
eure_et_loir,17.361689,0.0
puy_de_dome,4.464067,3.0
rhone,22.654995,0.0
ardennes,0.06306807,2.0
charente,0.06626343,0.0
aisne,6.354007,2.0
var,16.726484,2.0
lot_et_garonne,0.072937794,0.0
loire,0.06975056,1.0
pyrenees_orientales,0.0,1.0
nievre,0.102373116,4.0
aube,11.670488,2.0
maine_et_loire,0.029972568,0.0
haute_savoie,38.95991,5.0
saone_et_loire,2.0147035,0.0
doubs,11.55655,0.0
pyrenees_atlantiques,3.686246,4.0
pas_de_calais,3.5351403,4.0
indre,3.238737,6.0
cote_d'or,2.4514806,1.0
seine_maritime,20.182068,0.0
marne,9.876265,7.0
yonne,0.16728476,1.0
haute_vienne,0.10274272,0.0
seine_saint_denis,109.2428,65.0
bas_rhin,19.795624,6.0
lot,0.0,0.0
landes,30.945776,16.0
haut_rhin,1.1922498,4.0
orne,0.0,0.0
isere,4.4153314,0.0
territoire_de_belfort,13.378807,1.0
haute_garonne,12.2263775,5.0
dordogne,0.09215196,2.0
paris,212.53537,95.0
gard,2.9412367,2.0
mayenne,0.0,0.0
val_d'oise,129.78232,36.0
gironde,19.277594,3.0
cher,12.739499,12.0
eure,5.8919673,0.0
jura,0.19775662,0.0
tarn,0.08793197,1.0
haute_loire,0.09968523,0.0
somme,10.570205,9.0
gers,1.0393623,2.0
cantal,0.080634505,0.0
meurthe_et_moselle,4.08038,0.0
hautes_pyrenees,0.0,0.0
essonne,79.38515,50.0
