n,o,l
oise,16.666607,16.0
meurthe_et_moselle,1.493731,0.0
alpes_maritimes,2.7693315,0.0
marne,3.4574337,0.0
loire,0.28841865,0.0
ain,28.01195,2.0
pyrenees_atlantiques,0.5838375,1.0
var,4.9280806,3.0
aude,2.9545035,1.0
ardennes,0.54454124,0.0
loir_et_cher,0.38405493,0.0
somme,5.341076,9.0
hautes_pyrenees,1.1157157,1.0
haute_garonne,2.1140103,3.0
bouches_du_rhone,4.0806074,9.0
bas_rhin,44.52073,34.0
cantal,0.63669497,0.0
landes,0.31929332,0.0
rhone,3.5748014,13.0
calvados,2.970703,0.0
cote_d'or,0.46631944,0.0
eure_et_loir,14.343688,3.0
meuse,0.0,0.0
indre_et_loire,0.8463501,4.0
aube,5.8316174,0.0
indre,3.2385774,3.0
val_de_marne,26.609081,13.0
haute_marne,0.4250934,0.0
herault,8.140801,4.0
gard,2.93716,1.0
paris,53.917503,12.0
haute_vienne,0.59933907,1.0
ardeche,0.5423436,1.0
vaucluse,0.81498796,1.0
drome,0.38918108,1.0
pas_de_calais,7.9272485,14.0
loiret,4.471593,0.0
yvelines,13.555219,7.0
jura,1.3529608,1.0
tarn_et_garonne,0.2611457,0.0
manche,0.94386995,1.0
territoire_de_belfort,1.0180314,0.0
eure,9.425231,10.0
val_d'oise,21.380037,12.0
pyrenees_orientales,0.39000627,1.0
hauts_de_seine,31.334332,21.0
moselle,4.4015408,1.0
isere,36.751087,1.0
essonne,0.6651165,12.0
nievre,1.7454753,1.0
vosges,4.1213245,0.0
lot,0.31784526,0.0
haute_saone,1.4402237,3.0
seine_maritime,4.7624207,3.0
dordogne,0.38934255,0.0
alpes_de_haute_provence,0.2676796,1.0
puy_de_dome,2.8237753,0.0
haut_rhin,11.505916,1.0
charente_maritime,0.56128514,3.0
vienne,0.32093924,0.0
nord,6.6585693,20.0
saone_et_loire,4.218909,0.0
haute_loire,0.47158876,0.0
charente,0.0,0.0
loire_atlantique,0.3894634,0.0
aisne,5.748872,6.0
tarn,0.0,0.0
gironde,2.123713,0.0
cher,3.733018,1.0
mayenne,0.28405985,2.0
doubs,2.051787,2.0
seine_et_marne,30.458796,11.0
correze,0.07327987,0.0
gers,0.6076163,5.0
orne,0.0,1.0
maine_et_loire,0.3894688,0.0
seine_saint_denis,30.847202,7.0
yonne,0.44879693,0.0
lot_et_garonne,0.47894615,1.0
haute_savoie,6.11223,6.0
savoie,0.12596992,0.0
