n,o,l
E08000016,13.850321,20.0
E09000001,0.0,0.0
E06000051,9.284091,9.0
E06000039,6.785301,7.0
E09000005,19.455793,9.0
E09000020,1.5478982,17.0
E08000001,20.733915,35.0
E06000004,3.3029976,15.0
E08000012,25.72283,21.0
E09000010,10.391477,10.0
E09000002,6.278366,6.0
E08000022,6.3547873,15.0
E08000031,15.493036,38.0
E10000013,28.577127,23.0
E08000032,16.36046,34.0
E08000035,32.319057,49.0
E08000003,22.510841,24.0
E06000035,10.044405,9.0
E06000042,7.7978024,10.0
E06000008,5.304752,8.0
E06000059,1.752746,8.0
E06000015,1.1518131,11.0
E06000011,13.180118,14.0
E08000024,26.955402,15.0
E06000003,2.624961,12.0
E06000024,1.8820733,9.0
E06000049,21.14794,21.0
E08000037,13.88388,17.0
E10000015,41.368618,49.0
E06000016,7.5258727,21.0
E10000016,114.218956,127.0
E08000017,9.299523,17.0
E06000018,7.2428136,21.0
E08000002,13.778668,10.0
E06000050,13.854937,13.0
E06000045,7.885425,14.0
E10000027,14.45242,16.0
E09000017,9.854363,10.0
E06000001,0.2256186,33.0
E10000031,21.62708,9.0
E10000006,30.181774,37.0
E10000030,65.74749,47.0
E08000019,46.150593,43.0
E06000055,9.275811,9.0
E10000020,42.133026,69.0
E10000003,12.80475,31.0
E06000044,2.3102293,16.0
E09000004,8.498242,14.0
E10000019,18.520645,20.0
E06000020,2.4593487,15.0
E09000029,19.50553,12.0
E06000012,0.0,7.0
E09000015,11.125924,13.0
E06000030,8.063128,12.0
E10000018,18.900032,22.0
E10000012,45.215916,61.0
E09000008,20.882996,19.0
E06000054,7.134793,8.0
E08000015,25.196398,28.0
E08000008,8.402127,9.0
E06000006,4.231442,4.0
E06000052,9.294744,4.0
E09000023,13.404061,4.0
E08000009,7.9221463,13.0
E10000025,35.394207,34.0
E06000007,11.204256,13.0
E08000036,8.260452,16.0
E09000021,0.5065319,5.0
E09000009,7.0892053,9.0
E08000004,18.155905,22.0
E08000005,14.653358,16.0
E08000027,11.562871,7.0
E09000016,14.563153,10.0
E08000014,8.277064,19.0
E10000024,18.613697,16.0
E06000022,22.412514,5.0
E08000023,1.6797372,19.0
E09000018,14.448915,5.0
E06000037,7.096478,6.0
E08000007,6.278253,24.0
E08000010,17.738997,22.0
E06000040,20.622108,3.0
E10000011,2.3046842,9.0
E06000036,9.284095,7.0
E10000014,2.977275,64.0
E06000046,63.142677,4.0
E10000034,0.0,28.0
E08000021,27.526262,18.0
E08000034,13.901921,11.0
E06000027,10.195545,9.0
E06000032,1.8623139,15.0
E06000026,10.249373,17.0
E10000028,4.274083,58.0
E10000032,37.7632,19.0
E06000033,26.613077,5.0
E06000013,0.5992951,18.0
E09000022,7.2774262,12.0
E08000026,9.307281,10.0
E09000027,10.8873205,2.0
E08000013,1.8622316,10.0
E06000041,10.861749,26.0
E06000047,9.572863,38.0
E06000017,31.662657,5.0
E10000021,0.0,9.0
E08000025,17.733736,63.0
E10000008,57.70205,9.0
E08000018,16.140005,22.0
E06000005,17.547562,6.0
E10000017,1.9437642,87.0
E06000009,65.85572,16.0
E08000030,10.236986,20.0
E06000057,15.569486,13.0
E06000038,18.002043,14.0
E10000007,16.803741,16.0
E10000023,21.91482,22.0
E06000031,16.823957,9.0
E08000033,2.1507783,7.0
E06000043,2.1223655,1.0
E09000003,6.6111884,6.0
E06000014,11.002407,13.0
E10000029,4.1046314,27.0
E10000002,26.124468,21.0
E09000006,16.476526,10.0
E08000011,11.753321,9.0
E06000021,8.148956,13.0
E09000026,6.3658967,12.0
E06000056,5.6074595,13.0
E06000002,10.293885,22.0
E06000034,15.978333,9.0
