n,o,l
tarragona,0.39963883,0.0
almeria,2.1884258,0.0
guadalajara,19.84428,9.0
lleida,1.0497562,0.0
araba/alava,0.14367923,0.0
bizkaia,0.14446199,0.0
granada,12.559697,0.0
burgos,28.850685,3.0
alicante,15.466882,28.0
valladolid,13.268839,9.0
cuenca,40.777946,59.0
cordoba,3.2803123,0.0
jaen,9.516313,0.0
malaga,25.906057,0.0
valencia,34.463623,10.0
toledo,22.285439,46.0
avila,12.273459,16.0
barcelona,26.229267,0.0
zamora,2.862738,7.0
ciudad_real,19.184673,79.0
palencia,3.1010346,6.0
castellon,11.2664585,3.0
leon,11.7678,27.0
girona,3.9180737,0.0
caceres,3.015242,1.0
gipuzkoa,0.14450184,0.0
cadiz,5.883404,0.0
badajoz,1.8028722,1.0
albacete,18.873737,14.0
sevilla,6.9637823,0.0
salamanca,17.836231,96.0
soria,19.196121,0.0
huelva,2.6563575,0.0
segovia,17.781353,49.0
