n,o,l
oise,24.008469,24.0
loire_atlantique,0.04050851,0.0
calvados,8.247248,0.0
hauts_de_seine,94.620094,35.0
tarn_et_garonne,0.17680004,1.0
val_de_marne,29.981516,17.0
alpes_de_haute_provence,0.010208175,0.0
vosges,11.193788,3.0
haute_saone,10.6293,1.0
vaucluse,6.7145176,0.0
charente_maritime,0.4211753,0.0
ardeche,14.284227,0.0
savoie,0.08939407,0.0
loir_et_cher,1.7225021,0.0
haute_marne,0.0659751,0.0
alpes_maritimes,5.5259743,1.0
drome,9.70046,0.0
meuse,0.07160638,0.0
aude,5.3567586,0.0
herault,60.534557,15.0
manche,2.0110812,0.0
yvelines,32.08978,3.0
seine_et_marne,24.606623,21.0
ain,10.383112,1.0
indre_et_loire,2.42501,0.0
correze,0.0,0.0
bouches_du_rhone,112.254234,19.0
loiret,6.555433,4.0
moselle,6.090504,0.0
nord,4.7501497,4.0
vienne,0.09633843,0.0
eure_et_loir,8.91934,1.0
puy_de_dome,3.3126802,7.0
rhone,14.868628,0.0
ardennes,0.0,0.0
charente,0.0,0.0
aisne,2.612642,1.0
var,19.77087,1.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,0.03722906,1.0
aube,2.6418705,0.0
maine_et_loire,0.0,0.0
haute_savoie,31.652145,2.0
saone_et_loire,1.0573677,0.0
doubs,0.6170503,1.0
pyrenees_atlantiques,3.3942673,0.0
pas_de_calais,1.9104929,2.0
indre,1.7113332,0.0
cote_d'or,2.3572638,0.0
seine_maritime,10.9916725,1.0
marne,5.8942266,6.0
yonne,2.7887723,0.0
haute_vienne,0.09735943,0.0
seine_saint_denis,78.212036,32.0
bas_rhin,2.6150541,3.0
lot,0.0,0.0
landes,21.688196,3.0
haut_rhin,0.5653897,0.0
orne,0.0,0.0
isere,0.27601793,0.0
territoire_de_belfort,14.144667,0.0
haute_garonne,8.682276,0.0
dordogne,0.08209132,0.0
paris,151.18317,80.0
gard,1.2779521,2.0
mayenne,0.0,0.0
val_d'oise,102.81022,6.0
gironde,13.772955,3.0
cher,5.4152613,2.0
eure,1.2640232,1.0
jura,0.06896031,0.0
tarn,0.04380375,0.0
haute_loire,0.0,0.0
somme,7.18753,6.0
gers,1.0955415,1.0
cantal,0.0,1.0
meurthe_et_moselle,3.5166924,0.0
hautes_pyrenees,0.07509394,3.0
essonne,60.336044,28.0
