n,o,l
E08000016,15.879783,20.0
E09000001,1.5856806,0.0
E06000051,8.625282,9.0
E06000039,8.641543,7.0
E09000005,23.560856,9.0
E09000020,2.918108,17.0
E08000001,22.988516,35.0
E06000004,6.059442,15.0
E08000012,31.025118,21.0
E09000010,15.879289,10.0
E09000002,6.866944,6.0
E08000022,6.904452,15.0
E08000031,14.976342,38.0
E10000013,37.92836,23.0
E08000032,17.225374,34.0
E08000035,36.629852,49.0
E08000003,29.495739,24.0
E06000035,11.179599,9.0
E06000042,9.551782,10.0
E06000008,7.834126,8.0
E06000059,2.4565954,8.0
E06000015,4.532608,11.0
E06000011,14.722293,14.0
E08000024,29.34708,15.0
E06000003,4.4420295,12.0
E06000024,2.2356553,9.0
E06000049,22.43739,21.0
E08000037,17.381304,17.0
E10000015,49.538963,49.0
E06000016,10.77149,21.0
E10000016,121.41664,127.0
E08000017,9.91079,17.0
E06000018,7.9287987,21.0
E08000002,13.406115,10.0
E06000050,15.613952,13.0
E06000045,7.7415824,14.0
E10000027,14.902759,16.0
E09000017,11.115062,10.0
E06000001,23.25083,33.0
E10000031,2.49968,9.0
E10000006,32.66035,37.0
E10000030,73.23072,47.0
E08000019,48.640457,43.0
E06000055,10.493607,9.0
E10000020,43.14456,69.0
E10000003,15.369908,31.0
E06000044,5.6141467,16.0
E09000004,10.55427,14.0
E10000019,22.392475,20.0
E06000020,2.2490065,15.0
E09000029,19.366282,12.0
E06000012,1.8721303,7.0
E09000015,12.630614,13.0
E06000030,9.892148,12.0
E10000018,22.512236,22.0
E10000012,50.385803,61.0
E09000008,25.747032,19.0
E06000054,9.540138,8.0
E08000015,28.188929,28.0
E08000008,10.026493,9.0
E06000006,5.71155,4.0
E06000052,11.728354,4.0
E09000023,12.060741,4.0
E08000009,11.757768,13.0
E10000025,39.01243,34.0
E06000007,15.140176,13.0
E08000036,10.140988,16.0
E09000021,2.7003741,5.0
E09000009,9.173387,9.0
E08000004,22.076443,22.0
E08000005,21.04493,16.0
E08000027,13.412717,7.0
E09000016,18.237171,10.0
E08000014,13.4681225,19.0
E10000024,20.03973,16.0
E06000022,25.125978,5.0
E08000023,3.84702,19.0
E09000018,15.919712,5.0
E06000037,9.174697,6.0
E08000007,7.580188,24.0
E08000010,18.803406,22.0
E06000040,22.60901,3.0
E10000011,5.0325637,9.0
E06000036,9.97508,7.0
E10000014,3.9922442,64.0
E06000046,67.37213,4.0
E10000034,2.2628686,28.0
E08000021,29.29497,18.0
E08000034,17.265108,11.0
E06000027,11.2734995,9.0
E06000032,1.7433782,15.0
E06000026,4.094301,17.0
E10000028,10.601196,58.0
E10000032,41.494354,19.0
E06000033,2.5717692,5.0
E06000013,29.648457,18.0
E09000022,8.278117,12.0
E08000026,15.774895,10.0
E09000027,12.8047,2.0
E08000013,4.0576696,10.0
E06000041,13.731166,26.0
E06000047,9.228772,38.0
E06000017,35.817913,5.0
E10000021,2.078493,9.0
E08000025,21.678665,63.0
E10000008,59.022884,9.0
E08000018,19.04085,22.0
E06000005,16.295898,6.0
E10000017,4.4263334,87.0
E06000009,71.32754,16.0
E08000030,9.40393,20.0
E06000057,14.420255,13.0
E06000038,21.819443,14.0
E10000007,20.083118,16.0
E10000023,22.222431,22.0
E06000031,20.763554,9.0
E08000033,3.2230656,7.0
E06000043,3.6135507,1.0
E09000003,7.270843,6.0
E06000014,13.719228,13.0
E10000029,3.9232094,27.0
E10000002,29.372932,21.0
E09000006,16.708004,10.0
E08000011,11.759587,9.0
E06000021,10.009957,13.0
E09000026,8.965739,12.0
E06000056,9.180996,13.0
E06000002,10.548026,22.0
E06000034,17.165806,9.0
