n,o,l
oise,3.197268,25.0
meurthe_et_moselle,0.06351059,1.0
alpes_maritimes,0.0,0.0
marne,0.0,0.0
loire,0.53159237,0.0
ain,1.2944239,3.0
pyrenees_atlantiques,0.37283233,2.0
var,0.37759808,12.0
aude,0.013800416,0.0
ardennes,0.016824469,2.0
loir_et_cher,0.0,0.0
somme,3.108359,11.0
hautes_pyrenees,0.23109591,0.0
haute_garonne,0.5125431,3.0
bouches_du_rhone,0.33602533,5.0
bas_rhin,6.0990486,51.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,1.3623822,1.0
calvados,0.0,0.0
cote_d'or,0.22502738,0.0
eure_et_loir,0.42530295,7.0
meuse,0.0,0.0
indre_et_loire,0.045820914,1.0
aube,0.5867734,2.0
indre,3.2072515,3.0
val_de_marne,5.4548516,4.0
haute_marne,0.0,0.0
herault,2.7897313,14.0
gard,0.52663493,17.0
paris,7.9262476,8.0
haute_vienne,0.0,5.0
ardeche,0.03879015,0.0
vaucluse,0.0,1.0
drome,0.095899865,4.0
pas_de_calais,1.927452,3.0
loiret,0.021317292,1.0
yvelines,4.620202,8.0
jura,0.09501132,10.0
tarn_et_garonne,0.06091033,0.0
manche,0.0,1.0
territoire_de_belfort,0.0,0.0
eure,1.6155728,4.0
val_d'oise,1.7296962,8.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,2.7664933,3.0
moselle,0.82678735,0.0
isere,0.0,0.0
essonne,9.04213,6.0
nievre,0.0,0.0
vosges,0.0,7.0
lot,0.0,0.0
haute_saone,0.0,0.0
seine_maritime,0.42563376,1.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,0.22995108,1.0
haut_rhin,0.45647827,0.0
charente_maritime,0.18953764,0.0
vienne,0.0,0.0
nord,1.5546733,9.0
saone_et_loire,0.44312423,0.0
haute_loire,0.026150294,0.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,0.9938555,0.0
tarn,0.0,1.0
gironde,0.0,0.0
cher,0.08808805,1.0
mayenne,0.0,5.0
doubs,0.17478286,1.0
seine_et_marne,5.945755,1.0
correze,0.0,8.0
gers,0.10665476,0.0
orne,0.5621302,3.0
maine_et_loire,0.0,1.0
seine_saint_denis,4.3144436,4.0
yonne,0.0,0.0
lot_et_garonne,0.0,1.0
haute_savoie,3.1099553,6.0
savoie,0.0,0.0
