n,o,l
E08000016,25.455751,19.0
E09000001,5.369573,0.0
E06000051,15.551781,14.0
E06000039,12.841995,8.0
E09000005,57.159412,29.0
E09000020,21.784185,18.0
E08000001,17.451504,42.0
E06000004,14.199799,18.0
E08000012,42.576946,66.0
E09000010,26.717735,30.0
E09000002,19.055248,15.0
E08000022,15.883566,16.0
E08000031,24.393574,19.0
E10000013,31.228447,41.0
E08000032,24.549622,28.0
E08000035,29.255991,42.0
E08000003,30.89797,63.0
E06000035,17.83598,20.0
E06000042,18.459972,13.0
E06000008,11.227383,17.0
E06000059,12.923872,17.0
E06000015,24.110249,11.0
E06000011,14.573832,9.0
E08000024,32.690563,47.0
E06000003,13.55559,9.0
E06000024,10.715119,11.0
E06000049,19.553415,39.0
E08000037,20.683298,36.0
E10000015,78.94569,77.0
E06000016,13.737018,31.0
E10000016,77.72544,117.0
E08000017,19.825748,25.0
E06000018,15.749996,12.0
E08000002,14.729051,23.0
E06000050,21.383408,28.0
E06000045,19.523804,22.0
E10000027,12.525198,13.0
E09000017,28.376305,32.0
E06000001,8.514977,9.0
E10000031,31.765623,40.0
E10000006,58.211613,69.0
E10000030,78.98966,64.0
E08000019,83.51069,53.0
E06000055,12.973696,23.0
E10000020,29.13286,53.0
E10000003,23.138695,30.0
E06000044,2.1266575,10.0
E09000004,22.646988,16.0
E10000019,27.843767,22.0
E06000020,12.379827,2.0
E09000029,23.65845,22.0
E06000012,8.366253,4.0
E09000015,34.156273,31.0
E06000030,9.61563,19.0
E10000018,27.256985,34.0
E10000012,84.60081,63.0
E09000008,50.87398,43.0
E06000054,13.923992,17.0
E08000015,21.675865,40.0
E08000008,16.969822,14.0
E06000006,12.403396,15.0
E06000052,19.45499,18.0
E09000023,35.523518,32.0
E08000009,18.88757,19.0
E10000025,39.92715,60.0
E06000007,18.517662,22.0
E08000036,18.208607,12.0
E09000021,14.484442,5.0
E09000009,18.979904,19.0
E08000004,38.622112,30.0
E08000005,19.649767,37.0
E08000027,18.993351,23.0
E09000016,27.706593,13.0
E08000014,21.617764,25.0
E10000024,25.950298,33.0
E06000022,39.707687,52.0
E08000023,6.9845767,11.0
E09000018,14.143077,12.0
E06000037,24.610611,23.0
E08000007,11.170803,2.0
E08000010,21.264332,34.0
E06000040,22.296131,31.0
E10000011,12.039329,10.0
E06000036,22.067942,27.0
E10000014,10.029871,3.0
E06000046,79.03324,73.0
E10000034,7.916432,2.0
E08000021,39.956337,39.0
E08000034,30.508886,41.0
E06000027,21.119747,15.0
E06000032,9.566496,21.0
E06000026,10.060921,9.0
E10000028,21.287914,16.0
E10000032,45.91744,57.0
E06000033,16.295244,6.0
E06000013,30.430012,38.0
E09000022,9.814976,17.0
E08000026,46.883617,30.0
E09000027,27.411331,25.0
E08000013,20.531618,9.0
E06000041,23.45017,21.0
E06000047,15.247086,5.0
E06000017,24.981453,58.0
E10000021,8.528071,0.0
E08000025,44.749775,33.0
E10000008,119.75036,60.0
E08000018,18.1875,21.0
E06000005,27.204262,20.0
E10000017,8.133299,14.0
E06000009,78.558495,104.0
E08000030,10.92358,11.0
E06000057,31.776825,32.0
E06000038,16.106812,36.0
E10000007,14.336891,15.0
E10000023,42.369465,37.0
E06000031,24.680817,26.0
E08000033,9.775229,2.0
E06000043,12.924068,6.0
E09000003,13.209649,6.0
E06000014,51.403996,33.0
E10000029,8.878851,9.0
E10000002,25.58186,27.0
E09000006,26.250725,22.0
E08000011,19.308577,29.0
E06000021,13.992227,11.0
E09000026,28.16782,30.0
E06000056,16.814114,17.0
E06000002,18.649002,18.0
E06000034,41.131527,31.0
