n,o,l
oise,9.201016,24.0
meurthe_et_moselle,0.9692914,0.0
alpes_maritimes,0.83254737,0.0
marne,5.4980993,1.0
loire,0.55768245,0.0
ain,5.1462135,0.0
pyrenees_atlantiques,3.7574663,0.0
var,2.5033898,4.0
aude,0.20901632,2.0
ardennes,0.60505617,5.0
loir_et_cher,0.08457129,0.0
somme,6.100913,7.0
hautes_pyrenees,1.8891417,1.0
haute_garonne,1.6475827,9.0
bouches_du_rhone,6.493617,6.0
bas_rhin,28.294704,18.0
cantal,0.20542885,6.0
landes,0.08539372,0.0
rhone,2.010285,7.0
calvados,0.30734515,0.0
cote_d'or,0.09479386,2.0
eure_et_loir,4.4445376,9.0
meuse,0.9124523,1.0
indre_et_loire,0.11857184,1.0
aube,4.387457,0.0
indre,4.66086,2.0
val_de_marne,18.46381,2.0
haute_marne,0.10558744,0.0
herault,7.280901,25.0
gard,1.9305398,4.0
paris,32.85174,41.0
haute_vienne,0.48127562,0.0
ardeche,0.8748856,2.0
vaucluse,1.0047032,1.0
drome,0.13061361,1.0
pas_de_calais,7.688303,10.0
loiret,0.15750465,0.0
yvelines,12.886148,7.0
jura,1.6996104,0.0
tarn_et_garonne,0.11135924,1.0
manche,0.6539255,1.0
territoire_de_belfort,0.1630004,0.0
eure,8.498829,5.0
val_d'oise,12.42744,6.0
pyrenees_orientales,0.16391039,1.0
hauts_de_seine,21.031757,6.0
moselle,7.3933,0.0
isere,0.107781574,18.0
essonne,25.74641,0.0
nievre,1.4202857,1.0
vosges,0.88015026,1.0
lot,0.08102683,0.0
haute_saone,4.1912074,4.0
seine_maritime,3.694973,4.0
dordogne,0.08322157,0.0
alpes_de_haute_provence,0.29118925,1.0
puy_de_dome,2.828342,0.0
haut_rhin,4.082712,1.0
charente_maritime,0.4902053,1.0
vienne,0.07413233,0.0
nord,4.9123974,12.0
saone_et_loire,2.2439358,0.0
haute_loire,0.3611604,0.0
charente,0.091709934,0.0
loire_atlantique,0.09194935,0.0
aisne,0.08186572,1.0
tarn,4.832988,0.0
gironde,0.090267204,1.0
cher,1.4343268,9.0
mayenne,2.3000245,0.0
doubs,0.107450806,0.0
seine_et_marne,2.235292,11.0
correze,27.842552,1.0
gers,0.09448601,2.0
orne,2.0297067,3.0
maine_et_loire,0.13430148,0.0
seine_saint_denis,30.62667,7.0
yonne,0.35137033,0.0
lot_et_garonne,0.082180366,1.0
haute_savoie,1.7261745,4.0
savoie,0.078083366,0.0
