n,o,l
oise,13.558345,30.0
loire_atlantique,0.0,0.0
calvados,1.5803876,1.0
hauts_de_seine,42.05008,17.0
tarn_et_garonne,0.33725134,1.0
val_de_marne,26.43199,32.0
alpes_de_haute_provence,1.352984,1.0
vosges,3.9970076,0.0
haute_saone,6.591488,0.0
vaucluse,2.3567326,1.0
charente_maritime,9.597544,2.0
ardeche,1.7787714,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.6357385,1.0
alpes_maritimes,0.0,1.0
drome,1.45682,0.0
meuse,0.0,2.0
aude,0.6858404,1.0
herault,9.521569,15.0
manche,4.496322,0.0
yvelines,17.83607,48.0
seine_et_marne,40.3449,16.0
ain,13.615971,12.0
indre_et_loire,0.57068115,0.0
correze,0.5036636,0.0
bouches_du_rhone,50.94842,47.0
loiret,0.5310433,0.0
moselle,19.530779,9.0
nord,6.9278665,6.0
vienne,0.17606995,1.0
eure_et_loir,5.3672304,0.0
puy_de_dome,3.7474916,4.0
rhone,5.3748245,5.0
ardennes,1.6212711,0.0
charente,0.0,0.0
aisne,5.456099,7.0
var,3.9180503,3.0
lot_et_garonne,0.51269054,0.0
loire,0.50817794,6.0
pyrenees_orientales,0.0,2.0
nievre,3.024588,2.0
aube,6.799371,6.0
maine_et_loire,0.0,2.0
haute_savoie,8.216355,6.0
saone_et_loire,4.8175106,6.0
doubs,2.8982406,0.0
pyrenees_atlantiques,3.075757,14.0
pas_de_calais,11.509113,10.0
indre,4.9053664,15.0
cote_d'or,1.0035741,1.0
seine_maritime,4.9871964,2.0
marne,2.4883723,0.0
yonne,0.952599,0.0
haute_vienne,0.6071624,1.0
seine_saint_denis,38.255966,37.0
bas_rhin,14.572019,1.0
lot,0.37823176,0.0
landes,18.347076,7.0
haut_rhin,1.0801884,8.0
orne,0.34653395,1.0
isere,0.6843807,5.0
territoire_de_belfort,0.8230035,0.0
haute_garonne,1.451534,1.0
dordogne,0.0,0.0
paris,51.31929,58.0
gard,2.9219296,9.0
mayenne,0.0,1.0
val_d'oise,20.416405,14.0
gironde,3.791511,2.0
cher,4.8379593,6.0
eure,14.0579605,16.0
jura,0.8880269,3.0
tarn,0.9611583,1.0
haute_loire,1.0435672,2.0
somme,7.1586676,7.0
gers,2.3768213,1.0
cantal,0.65795666,1.0
meurthe_et_moselle,1.4972216,3.0
hautes_pyrenees,9.977988,1.0
essonne,35.984337,79.0
