n,o,l
E08000016,17.23481,17.0
E09000001,0.7947208,0.0
E06000051,8.421652,19.0
E06000039,9.66406,5.0
E09000005,25.688253,15.0
E09000020,3.1554766,5.0
E08000001,25.368563,20.0
E06000004,5.715572,10.0
E08000012,32.557877,21.0
E09000010,15.710206,13.0
E09000002,7.5163507,3.0
E08000022,7.417024,9.0
E08000031,16.130165,16.0
E10000013,40.582222,36.0
E08000032,17.463509,24.0
E08000035,38.325356,46.0
E08000003,30.705378,20.0
E06000035,12.419566,14.0
E06000042,10.837778,6.0
E06000008,8.241408,11.0
E06000059,2.5999222,16.0
E06000015,4.408566,8.0
E06000011,16.120459,21.0
E08000024,31.765192,20.0
E06000003,5.150701,9.0
E06000024,1.7646075,8.0
E06000049,24.426678,34.0
E08000037,18.72533,43.0
E10000015,54.881126,34.0
E06000016,11.5719,16.0
E10000016,121.42114,84.0
E08000017,8.90074,20.0
E06000018,8.653459,13.0
E08000002,15.307335,19.0
E06000050,16.965586,26.0
E06000045,7.659377,14.0
E10000027,14.915673,11.0
E09000017,12.537236,6.0
E06000001,25.046175,19.0
E10000031,2.2264063,20.0
E10000006,34.38053,35.0
E10000030,79.1608,51.0
E08000019,53.234444,19.0
E06000055,11.584207,29.0
E10000020,46.237637,57.0
E10000003,15.625485,25.0
E06000044,5.364411,2.0
E09000004,10.789495,4.0
E10000019,23.33542,19.0
E06000020,2.0918758,12.0
E09000029,21.459238,11.0
E06000012,1.0112938,9.0
E09000015,14.551387,11.0
E06000030,10.768029,10.0
E10000018,22.157927,14.0
E10000012,54.7919,63.0
E09000008,26.167131,22.0
E06000054,9.02497,13.0
E08000015,29.679808,22.0
E08000008,10.320657,5.0
E06000006,6.3692775,5.0
E06000052,11.309863,13.0
E09000023,12.653485,4.0
E08000009,12.215812,9.0
E10000025,42.660355,44.0
E06000007,16.313124,23.0
E08000036,11.458827,7.0
E09000021,2.4324665,5.0
E09000009,8.957342,10.0
E08000004,24.84796,18.0
E08000005,22.33403,11.0
E08000027,14.5211,18.0
E09000016,19.416636,8.0
E08000014,15.168986,5.0
E10000024,20.868095,34.0
E06000022,24.848589,6.0
E08000023,3.3870468,16.0
E09000018,16.353935,6.0
E06000037,9.463496,9.0
E08000007,8.316809,19.0
E08000010,21.48575,32.0
E06000040,23.36518,5.0
E10000011,4.2613945,8.0
E06000036,11.295942,6.0
E10000014,4.4309998,63.0
E06000046,71.240524,10.0
E10000034,1.5750985,19.0
E08000021,30.555168,10.0
E08000034,18.614767,10.0
E06000027,12.0804205,5.0
E06000032,1.1068487,12.0
E06000026,5.2784038,7.0
E10000028,11.212343,55.0
E10000032,44.977562,30.0
E06000033,3.3122296,4.0
E06000013,29.343157,23.0
E09000022,6.9616737,18.0
E08000026,16.335348,20.0
E09000027,14.106702,1.0
E08000013,4.200129,25.0
E06000041,13.256418,4.0
E06000047,9.646059,50.0
E06000017,40.184757,1.0
E10000021,1.0957153,12.0
E08000025,22.804314,53.0
E10000008,60.112465,26.0
E08000018,20.591028,20.0
E06000005,19.092703,8.0
E10000017,4.3555775,76.0
E06000009,75.43839,21.0
E08000030,10.889408,17.0
E06000057,15.575679,9.0
E06000038,22.992342,9.0
E10000007,19.289017,25.0
E10000023,23.731924,28.0
E06000031,22.656267,9.0
E08000033,2.528113,5.0
E06000043,4.473757,5.0
E09000003,8.0221815,11.0
E06000014,15.605768,10.0
E10000029,4.005499,41.0
E10000002,28.619463,11.0
E09000006,18.86346,20.0
E08000011,12.887973,27.0
E06000021,10.918525,22.0
E09000026,9.2796545,6.0
E06000056,9.69048,13.0
E06000002,11.515683,10.0
E06000034,19.23783,4.0
