n,o,l
oise,51.298275,2.0
meurthe_et_moselle,6.9870567,0.0
alpes_maritimes,17.105839,0.0
marne,13.374867,0.0
loire,0.0,0.0
ain,2.7686863,0.0
pyrenees_atlantiques,3.0203152,0.0
var,18.82695,1.0
aude,6.90951,0.0
ardennes,0.5455095,1.0
loir_et_cher,2.8710637,0.0
somme,9.647416,3.0
hautes_pyrenees,2.1374204,1.0
haute_garonne,13.987344,0.0
bouches_du_rhone,29.867218,0.0
bas_rhin,183.71251,1.0
cantal,0.0,1.0
landes,0.0,0.0
rhone,3.2939272,13.0
calvados,8.510062,0.0
cote_d'or,1.6597472,0.0
eure_et_loir,20.211407,0.0
meuse,0.3716375,0.0
indre_et_loire,3.9312057,1.0
aube,11.693337,0.0
indre,6.922388,0.0
val_de_marne,69.34505,5.0
haute_marne,0.4074615,0.0
herault,65.530464,1.0
gard,5.826668,0.0
paris,177.00957,16.0
haute_vienne,0.5704315,0.0
ardeche,1.8977162,0.0
vaucluse,8.944268,0.0
drome,5.1660213,0.0
pas_de_calais,5.404958,0.0
loiret,16.062979,0.0
yvelines,45.32248,0.0
jura,0.05256294,0.0
tarn_et_garonne,0.0,0.0
manche,3.5878806,0.0
territoire_de_belfort,4.67418,0.0
eure,9.6596775,0.0
val_d'oise,83.75874,3.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,132.65504,2.0
moselle,17.625628,0.0
isere,66.78439,5.0
essonne,6.2865334,0.0
nievre,0.6818641,1.0
vosges,20.133572,0.0
lot,0.149802,0.0
haute_saone,7.695445,1.0
seine_maritime,17.835567,0.0
dordogne,0.10669774,0.0
alpes_de_haute_provence,0.5604432,0.0
puy_de_dome,4.349979,1.0
haut_rhin,40.839314,0.0
charente_maritime,2.3477185,0.0
vienne,0.0,0.0
nord,12.925612,0.0
saone_et_loire,5.172345,1.0
haute_loire,0.0,0.0
charente,0.123247,0.0
loire_atlantique,0.0,0.0
aisne,1.0274073,0.0
tarn,11.63998,0.0
gironde,0.28683707,0.0
cher,18.028423,0.0
mayenne,11.58879,0.0
doubs,0.0,0.0
seine_et_marne,9.525722,4.0
correze,47.09183,0.0
gers,0.0,0.0
orne,2.161076,0.0
maine_et_loire,1.5616544,0.0
seine_saint_denis,97.85525,7.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,25.381598,0.0
savoie,0.0,0.0
