n,o,l
E08000016,9.683799,14.0
E09000001,0.0,0.0
E06000051,7.304919,13.0
E06000039,0.4073228,4.0
E09000005,2.1558938,9.0
E09000020,0.08688841,0.0
E08000001,9.009101,15.0
E06000004,2.5481343,6.0
E08000012,13.175395,23.0
E09000010,3.4677935,6.0
E09000002,0.0,2.0
E08000022,1.0792189,7.0
E08000031,12.844513,36.0
E10000013,15.209298,17.0
E08000032,17.292646,50.0
E08000035,29.428596,35.0
E08000003,11.049535,17.0
E06000035,2.6274877,9.0
E06000042,0.58289975,15.0
E06000008,0.80795604,10.0
E06000059,0.6331635,5.0
E06000015,4.4845166,9.0
E06000011,13.444027,34.0
E08000024,7.714913,26.0
E06000003,2.2255402,7.0
E06000024,0.4600243,8.0
E06000049,14.485525,19.0
E08000037,10.83641,36.0
E10000015,24.8116,62.0
E06000016,6.7831244,13.0
E10000016,68.49236,88.0
E08000017,6.7373624,29.0
E06000018,4.4090104,6.0
E08000002,4.1116176,7.0
E06000050,12.423224,14.0
E06000045,2.7292027,10.0
E10000027,4.406306,21.0
E09000017,0.77650946,5.0
E06000001,2.2945483,10.0
E10000031,16.037235,23.0
E10000006,21.963776,76.0
E10000030,26.934572,28.0
E08000019,29.904142,39.0
E06000055,5.538526,14.0
E10000020,32.53099,46.0
E10000003,11.665981,23.0
E06000044,0.67581195,0.0
E09000004,1.1851219,5.0
E10000019,7.785006,14.0
E06000020,2.2374847,9.0
E09000029,0.7725468,10.0
E06000012,0.0,0.0
E09000015,4.893657,28.0
E06000030,0.46397302,5.0
E10000018,9.955135,21.0
E10000012,50.85216,48.0
E09000008,7.3853707,9.0
E06000054,2.2756116,16.0
E08000015,10.629102,14.0
E08000008,1.6734978,10.0
E06000006,0.0,7.0
E06000052,2.6635232,13.0
E09000023,2.4610853,4.0
E08000009,4.441567,11.0
E10000025,18.787832,12.0
E06000007,7.058393,11.0
E08000036,4.2887454,6.0
E09000021,0.2394741,6.0
E09000009,2.3797605,18.0
E08000004,6.0532355,20.0
E08000005,3.0993977,7.0
E08000027,4.9968534,25.0
E09000016,0.62097025,2.0
E08000014,4.7163815,15.0
E10000024,11.472304,34.0
E06000022,0.0,1.0
E08000023,8.470933,13.0
E09000018,0.099255584,8.0
E06000037,0.68560916,11.0
E08000007,8.387774,21.0
E08000010,14.054147,13.0
E06000040,0.15826923,4.0
E10000011,4.3235354,13.0
E06000036,0.08239541,3.0
E10000014,36.134003,39.0
E06000046,0.0,8.0
E10000034,11.974698,17.0
E08000021,5.9649715,12.0
E08000034,3.65511,11.0
E06000027,0.39097837,0.0
E06000032,5.459494,1.0
E06000026,1.5072696,4.0
E10000028,29.605198,32.0
E10000032,11.330024,25.0
E06000033,0.0,4.0
E06000013,7.256863,7.0
E09000022,1.8265169,7.0
E08000026,4.5462637,12.0
E09000027,0.0,10.0
E08000013,7.218023,5.0
E06000041,2.9118838,7.0
E06000047,23.849878,64.0
E06000017,0.0,0.0
E10000021,3.2604017,15.0
E08000025,31.574167,44.0
E10000008,8.314759,23.0
E08000018,10.797622,20.0
E06000005,2.658299,11.0
E10000017,44.626957,43.0
E06000009,8.763328,12.0
E08000030,14.6389475,10.0
E06000057,4.8373218,18.0
E06000038,4.185492,13.0
E10000007,31.53873,22.0
E10000023,18.481033,36.0
E06000031,3.4402566,7.0
E08000033,0.013789887,1.0
E06000043,0.0,5.0
E09000003,2.844699,12.0
E06000014,3.1450944,19.0
E10000029,19.444736,19.0
E10000002,7.577714,5.0
E09000006,4.4074836,15.0
E08000011,4.61995,30.0
E06000021,7.607,12.0
E09000026,0.57467884,4.0
E06000056,5.5945916,7.0
E06000002,7.085536,3.0
E06000034,0.16372909,5.0
