n,o,l
tarragona,33.63724,0.0
almeria,9.324218,0.0
guadalajara,30.54086,58.0
lleida,35.52543,0.0
araba/alava,32.93256,0.0
bizkaia,160.36209,0.0
granada,49.522453,15.0
burgos,28.32422,44.0
alicante,29.380943,15.0
valladolid,48.16071,3.0
cuenca,37.308773,90.0
cordoba,16.08329,3.0
jaen,14.291848,9.0
malaga,55.923363,10.0
valencia,71.36782,119.0
toledo,65.08248,24.0
avila,38.425064,21.0
barcelona,706.9957,0.0
zamora,10.965691,0.0
ciudad_real,103.13124,30.0
palencia,22.350725,1.0
castellon,25.1032,14.0
leon,58.81879,11.0
girona,106.73785,0.0
caceres,34.49461,3.0
gipuzkoa,27.216583,0.0
cadiz,16.06425,7.0
badajoz,10.609796,0.0
albacete,28.109762,19.0
sevilla,31.706978,3.0
salamanca,49.287743,19.0
soria,63.720222,32.0
huelva,5.5343313,0.0
segovia,58.60307,19.0
