n,o,l
oise,41.57589,51.0
loire_atlantique,0.4939983,5.0
calvados,3.7541263,6.0
hauts_de_seine,109.06871,115.0
tarn_et_garonne,0.10350713,2.0
val_de_marne,60.53674,69.0
alpes_de_haute_provence,0.10308156,5.0
vosges,14.774268,28.0
haute_saone,5.399161,3.0
vaucluse,6.092743,14.0
charente_maritime,2.7750213,3.0
ardeche,0.518968,1.0
savoie,0.10035943,0.0
loir_et_cher,0.401806,0.0
haute_marne,0.023495764,1.0
alpes_maritimes,14.533216,15.0
drome,0.6362246,9.0
meuse,0.10128017,2.0
aude,4.334285,9.0
herault,47.52538,66.0
manche,1.4413494,2.0
yvelines,36.575912,48.0
seine_et_marne,36.550148,73.0
ain,2.9990947,4.0
indre_et_loire,1.8067611,4.0
correze,0.0,0.0
bouches_du_rhone,135.78975,106.0
loiret,13.338801,23.0
moselle,19.507269,27.0
nord,8.622384,11.0
vienne,0.0,1.0
eure_et_loir,14.371236,27.0
puy_de_dome,3.4848528,11.0
rhone,13.977341,16.0
ardennes,0.41427168,2.0
charente,0.10181406,0.0
aisne,13.835416,22.0
var,1.8710835,7.0
lot_et_garonne,0.086450905,1.0
loire,0.0806226,1.0
pyrenees_orientales,0.09066825,2.0
nievre,0.71125793,4.0
aube,10.034336,12.0
maine_et_loire,0.08375659,0.0
haute_savoie,20.871685,22.0
saone_et_loire,2.9423587,9.0
doubs,8.016695,10.0
pyrenees_atlantiques,3.4615853,9.0
pas_de_calais,5.7817903,15.0
indre,7.9509706,13.0
cote_d'or,0.0860618,8.0
seine_maritime,12.512859,17.0
marne,11.890257,19.0
yonne,0.103311546,0.0
haute_vienne,0.10350713,0.0
seine_saint_denis,79.25044,98.0
bas_rhin,23.566462,20.0
lot,0.03192737,1.0
landes,43.86319,84.0
haut_rhin,0.664134,0.0
orne,0.052430194,3.0
isere,3.0896957,8.0
territoire_de_belfort,2.1330287,3.0
haute_garonne,9.460795,8.0
dordogne,0.097205706,2.0
paris,148.8208,121.0
gard,4.729406,18.0
mayenne,0.044880867,0.0
val_d'oise,65.80788,43.0
gironde,13.235116,19.0
cher,11.445864,11.0
eure,7.3887978,13.0
jura,0.10340143,3.0
tarn,0.101093344,0.0
haute_loire,0.06838338,6.0
somme,8.418379,13.0
gers,1.485383,4.0
cantal,0.07956597,0.0
meurthe_et_moselle,5.851891,11.0
hautes_pyrenees,1.4171191,4.0
essonne,56.65859,41.0
