n,o,l
oise,58.27971,44.0
loire_atlantique,0.66811216,2.0
calvados,4.4107175,6.0
hauts_de_seine,125.320724,96.0
tarn_et_garonne,0.0,2.0
val_de_marne,77.17382,87.0
alpes_de_haute_provence,0.6501226,3.0
vosges,22.95947,31.0
haute_saone,4.9931264,10.0
vaucluse,9.489592,6.0
charente_maritime,4.0283217,10.0
ardeche,0.8502224,2.0
savoie,0.0,4.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,16.940916,7.0
drome,2.1241984,7.0
meuse,0.38506162,0.0
aude,7.210008,2.0
herault,48.383118,47.0
manche,2.1183205,6.0
yvelines,46.253242,31.0
seine_et_marne,57.315536,57.0
ain,4.628052,2.0
indre_et_loire,2.8093443,5.0
correze,0.0,2.0
bouches_du_rhone,136.89803,153.0
loiret,19.244648,18.0
moselle,32.316982,12.0
nord,8.601565,13.0
vienne,0.0,1.0
eure_et_loir,21.643665,46.0
puy_de_dome,7.1726446,10.0
rhone,17.128733,26.0
ardennes,1.1049217,1.0
charente,0.0,3.0
aisne,21.384333,33.0
var,7.073243,36.0
lot_et_garonne,0.0,0.0
loire,0.0,1.0
pyrenees_orientales,0.0,1.0
nievre,3.17599,3.0
aube,13.909748,12.0
maine_et_loire,0.0,1.0
haute_savoie,24.904951,15.0
saone_et_loire,6.9669933,26.0
doubs,6.647986,13.0
pyrenees_atlantiques,5.710031,5.0
pas_de_calais,11.307231,20.0
indre,13.047277,21.0
cote_d'or,2.4907835,7.0
seine_maritime,14.115263,26.0
marne,16.398615,11.0
yonne,0.0,0.0
haute_vienne,0.0,1.0
seine_saint_denis,106.07409,96.0
bas_rhin,24.717098,23.0
lot,0.0,3.0
landes,65.09545,34.0
haut_rhin,0.2666763,4.0
orne,0.0,2.0
isere,3.3252132,5.0
territoire_de_belfort,2.302898,4.0
haute_garonne,10.484871,12.0
dordogne,0.0,1.0
paris,157.47333,123.0
gard,11.597202,5.0
mayenne,0.0,0.0
val_d'oise,68.19214,47.0
gironde,19.661352,18.0
cher,11.875594,6.0
eure,10.093758,20.0
jura,0.9311339,12.0
tarn,0.0,1.0
haute_loire,0.23155773,1.0
somme,13.713263,23.0
gers,2.2665725,3.0
cantal,0.0,0.0
meurthe_et_moselle,8.558298,2.0
hautes_pyrenees,4.0547366,10.0
essonne,64.808,59.0
