n,o,l
oise,37.08229,19.0
meurthe_et_moselle,5.2768703,0.0
alpes_maritimes,10.465566,1.0
marne,7.889354,7.0
loire,0.0,0.0
ain,6.16904,14.0
pyrenees_atlantiques,1.2247225,1.0
var,11.527903,4.0
aude,5.1788583,3.0
ardennes,2.1528935,4.0
loir_et_cher,0.0,0.0
somme,12.51776,18.0
hautes_pyrenees,2.401513,7.0
haute_garonne,5.300472,13.0
bouches_du_rhone,9.149291,4.0
bas_rhin,95.443405,55.0
cantal,0.0,1.0
landes,0.0,0.0
rhone,1.4736913,5.0
calvados,10.681671,1.0
cote_d'or,0.4212584,1.0
eure_et_loir,41.622437,11.0
meuse,0.42516917,7.0
indre_et_loire,0.85047674,0.0
aube,12.997869,9.0
indre,9.85677,6.0
val_de_marne,60.844387,17.0
haute_marne,0.0,2.0
herault,18.76062,8.0
gard,5.3331003,8.0
paris,105.15392,42.0
haute_vienne,0.34257936,1.0
ardeche,0.8068657,4.0
vaucluse,4.0485215,2.0
drome,1.1853423,0.0
pas_de_calais,18.195534,25.0
loiret,11.147888,0.0
yvelines,30.417927,11.0
jura,3.3607152,13.0
tarn_et_garonne,4.989639,0.0
manche,2.1876512,0.0
territoire_de_belfort,1.7728323,2.0
eure,23.164276,19.0
val_d'oise,31.3693,24.0
pyrenees_orientales,0.1793482,1.0
hauts_de_seine,71.661896,22.0
moselle,23.755615,5.0
isere,76.31736,83.0
essonne,1.7477279,0.0
nievre,8.827254,3.0
vosges,11.9266405,0.0
lot,0.0,0.0
haute_saone,14.453826,4.0
seine_maritime,4.0107775,10.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,4.7887154,4.0
haut_rhin,21.941822,3.0
charente_maritime,1.3608222,2.0
vienne,0.0,0.0
nord,14.013146,7.0
saone_et_loire,9.584977,8.0
haute_loire,0.0,0.0
charente,0.040921126,3.0
loire_atlantique,0.0,0.0
aisne,16.606625,0.0
tarn,0.0,12.0
gironde,6.773129,1.0
cher,7.3877897,1.0
mayenne,0.0,9.0
doubs,5.236489,0.0
seine_et_marne,65.109344,2.0
correze,0.0,31.0
gers,1.2103729,1.0
orne,0.088376775,7.0
maine_et_loire,0.0,1.0
seine_saint_denis,71.1377,56.0
yonne,0.0,3.0
lot_et_garonne,0.062302407,0.0
haute_savoie,14.974502,8.0
savoie,0.09191741,1.0
