n,o,l
oise,33.131195,51.0
meurthe_et_moselle,7.156379,11.0
alpes_maritimes,5.260934,15.0
marne,13.297581,19.0
loire,0.0,1.0
ain,6.1580386,4.0
pyrenees_atlantiques,3.225707,9.0
var,16.90808,16.0
aude,6.648618,9.0
ardennes,1.5015428,2.0
loir_et_cher,0.529935,0.0
somme,11.710176,13.0
hautes_pyrenees,3.114454,4.0
haute_garonne,7.587375,8.0
bouches_du_rhone,16.46267,20.0
bas_rhin,151.1359,106.0
cantal,0.0,0.0
landes,0.120360285,3.0
rhone,4.9025187,7.0
calvados,3.0940745,6.0
cote_d'or,1.2100631,8.0
eure_et_loir,17.317604,27.0
meuse,0.0,2.0
indre_et_loire,5.432532,4.0
aube,8.68697,12.0
indre,10.264671,13.0
val_de_marne,58.938126,69.0
haute_marne,0.65198004,1.0
herault,60.89711,66.0
gard,4.319277,18.0
paris,188.33867,121.0
haute_vienne,1.4158156,0.0
ardeche,1.5673246,1.0
vaucluse,8.891823,14.0
drome,2.9837291,9.0
pas_de_calais,2.323339,15.0
loiret,13.174784,23.0
yvelines,44.94066,48.0
jura,0.1714924,3.0
tarn_et_garonne,1.8180892,2.0
manche,2.3147752,2.0
territoire_de_belfort,1.4807953,8.0
eure,8.646293,13.0
val_d'oise,83.60642,43.0
pyrenees_orientales,0.3522759,2.0
hauts_de_seine,121.81134,115.0
moselle,18.045279,27.0
isere,80.87102,41.0
essonne,3.3740344,3.0
nievre,1.6392634,4.0
vosges,10.756115,28.0
lot,0.0,1.0
haute_saone,12.049202,3.0
seine_maritime,14.858011,17.0
dordogne,0.2551934,2.0
alpes_de_haute_provence,0.70829564,5.0
puy_de_dome,6.1474223,11.0
haut_rhin,28.739986,84.0
charente_maritime,0.90304184,3.0
vienne,0.0045473278,1.0
nord,7.9237895,11.0
saone_et_loire,3.5065835,9.0
haute_loire,0.27628285,6.0
charente,0.15732548,0.0
loire_atlantique,2.2376459,0.0
aisne,2.720204,5.0
tarn,1.2724944,22.0
gironde,18.58525,0.0
cher,12.225416,19.0
mayenne,0.0,11.0
doubs,7.3663173,0.0
seine_et_marne,39.30275,10.0
correze,0.13513765,73.0
gers,2.1749187,0.0
orne,2.183016,4.0
maine_et_loire,0.0,0.0
seine_saint_denis,108.12709,98.0
yonne,0.03160301,0.0
lot_et_garonne,2.8950346,1.0
haute_savoie,20.866709,22.0
savoie,0.73963314,0.0
