n,o,l
tarragona,0.13256033,49.0
almeria,4.700856,5.0
guadalajara,34.81727,31.0
lleida,38.608833,24.0
araba/alava,24.77353,53.0
bizkaia,148.24957,110.0
granada,32.148575,64.0
burgos,36.072086,17.0
alicante,76.210884,29.0
valladolid,149.10382,26.0
cuenca,19.475122,30.0
cordoba,20.922812,9.0
jaen,16.269737,8.0
malaga,40.924805,6.0
valencia,79.16585,58.0
toledo,45.122253,30.0
avila,21.002832,41.0
barcelona,762.0535,893.0
zamora,15.43205,13.0
ciudad_real,113.094055,58.0
palencia,9.941826,13.0
castellon,36.058186,2.0
leon,86.984146,24.0
girona,0.1325727,88.0
caceres,57.975418,23.0
gipuzkoa,62.34578,19.0
cadiz,24.402462,15.0
badajoz,20.071423,3.0
albacete,31.85482,22.0
sevilla,50.781185,26.0
salamanca,37.133213,18.0
soria,34.77321,6.0
huelva,4.927825,1.0
segovia,78.581635,78.0
