n,o,l
oise,7.29929,15.0
loire_atlantique,0.0,0.0
calvados,0.0,0.0
hauts_de_seine,6.4400334,12.0
tarn_et_garonne,0.060153253,0.0
val_de_marne,11.181029,6.0
alpes_de_haute_provence,0.074354224,1.0
vosges,0.0,0.0
haute_saone,0.07033738,0.0
vaucluse,0.0,1.0
charente_maritime,0.3931661,1.0
ardeche,0.26931465,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,0.0,0.0
drome,0.19288398,0.0
meuse,0.0,0.0
aude,0.07443793,0.0
herault,4.6980424,7.0
manche,0.0,0.0
yvelines,9.360775,5.0
seine_et_marne,11.077848,8.0
ain,2.6401956,4.0
indre_et_loire,0.33008054,0.0
correze,0.0,0.0
bouches_du_rhone,15.067509,14.0
loiret,0.0,0.0
moselle,1.5196615,0.0
nord,4.951014,4.0
vienne,0.0,0.0
eure_et_loir,1.2617372,0.0
puy_de_dome,0.051772002,3.0
rhone,0.81820595,2.0
ardennes,0.0023863353,6.0
charente,0.0,0.0
aisne,2.7357035,6.0
var,3.4214537,0.0
lot_et_garonne,0.0,0.0
loire,1.0827785,0.0
pyrenees_orientales,0.0,0.0
nievre,0.0,0.0
aube,1.2760438,4.0
maine_et_loire,0.0,0.0
haute_savoie,6.563859,0.0
saone_et_loire,0.63058496,1.0
doubs,1.049021,0.0
pyrenees_atlantiques,0.8551475,11.0
pas_de_calais,6.188497,2.0
indre,6.1577377,0.0
cote_d'or,0.22629829,0.0
seine_maritime,0.89657646,2.0
marne,0.0,0.0
yonne,0.0,0.0
haute_vienne,0.0,0.0
seine_saint_denis,8.287082,7.0
bas_rhin,1.4676691,0.0
lot,0.0,0.0
landes,0.7301338,0.0
haut_rhin,0.9634644,0.0
orne,0.0,0.0
isere,0.0,0.0
territoire_de_belfort,0.0,0.0
haute_garonne,1.023072,11.0
dordogne,0.0,0.0
paris,15.668545,6.0
gard,0.6598873,3.0
mayenne,0.009924654,0.0
val_d'oise,4.1421967,9.0
gironde,0.0,2.0
cher,0.056791555,2.0
eure,4.4900575,3.0
jura,0.23771156,0.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,8.589981,2.0
gers,0.7574214,1.0
cantal,0.0,0.0
meurthe_et_moselle,0.0,0.0
hautes_pyrenees,0.750962,0.0
essonne,18.40533,15.0
