n,o,l
oise,36.454792,0.0
loire_atlantique,0.0,0.0
calvados,2.2300699,0.0
hauts_de_seine,66.00925,4.0
tarn_et_garonne,4.21933,0.0
val_de_marne,59.63492,6.0
alpes_de_haute_provence,0.0,0.0
vosges,11.851217,0.0
haute_saone,3.7752278,0.0
vaucluse,6.9728756,0.0
charente_maritime,1.1645428,1.0
ardeche,0.3950132,0.0
savoie,0.009502873,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,6.400484,1.0
drome,0.7095096,0.0
meuse,0.49807593,0.0
aude,4.6179934,0.0
herault,19.00108,5.0
manche,1.9204173,0.0
yvelines,30.524057,3.0
seine_et_marne,61.39776,5.0
ain,4.927508,68.0
indre_et_loire,0.59853745,0.0
correze,0.0,0.0
bouches_du_rhone,94.91732,9.0
loiret,9.816743,0.0
moselle,28.650362,1.0
nord,12.933928,0.0
vienne,0.0,0.0
eure_et_loir,40.04233,1.0
puy_de_dome,3.8490236,2.0
rhone,11.499348,2.0
ardennes,0.933447,0.0
charente,0.0,0.0
aisne,15.7141695,0.0
var,12.531294,0.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.10419991,0.0
nievre,6.132332,0.0
aube,12.419524,0.0
maine_et_loire,0.0,0.0
haute_savoie,13.853481,0.0
saone_et_loire,9.451055,6.0
doubs,5.1145883,0.0
pyrenees_atlantiques,0.9427482,0.0
pas_de_calais,15.056295,0.0
indre,8.081213,0.0
cote_d'or,0.40496138,0.0
seine_maritime,13.848726,1.0
marne,7.1122785,2.0
yonne,0.025319986,0.0
haute_vienne,0.17517135,0.0
seine_saint_denis,65.833595,7.0
bas_rhin,9.058188,0.0
lot,0.0,0.0
landes,24.010838,0.0
haut_rhin,0.07676506,0.0
orne,0.0,0.0
isere,1.8314328,0.0
territoire_de_belfort,1.6884449,0.0
haute_garonne,4.6529493,2.0
dordogne,0.0,0.0
paris,99.36751,35.0
gard,8.089858,1.0
mayenne,0.0,0.0
val_d'oise,28.705826,25.0
gironde,6.5580645,0.0
cher,8.4768305,0.0
eure,20.858423,0.0
jura,8.514749,0.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,10.5205145,0.0
gers,1.0064086,0.0
cantal,0.0,2.0
meurthe_et_moselle,4.8527546,0.0
hautes_pyrenees,2.0870397,0.0
essonne,75.0079,17.0
