n,o,l
oise,46.28807,32.0
meurthe_et_moselle,4.538726,7.0
alpes_maritimes,10.012641,1.0
marne,11.681747,8.0
loire,0.0,1.0
ain,3.0567899,19.0
pyrenees_atlantiques,2.5974653,0.0
var,12.225234,17.0
aude,3.8337271,4.0
ardennes,0.4392624,5.0
loir_et_cher,0.0,0.0
somme,11.881823,18.0
hautes_pyrenees,2.5926998,40.0
haute_garonne,6.175185,2.0
bouches_du_rhone,16.040627,37.0
bas_rhin,82.7026,127.0
cantal,0.0,0.0
landes,0.025566118,0.0
rhone,3.3542848,11.0
calvados,6.094244,4.0
cote_d'or,2.6646347,5.0
eure_et_loir,16.783022,9.0
meuse,0.7736498,3.0
indre_et_loire,0.9705439,1.0
aube,8.526072,20.0
indre,7.2869534,15.0
val_de_marne,57.28093,56.0
haute_marne,0.022404613,3.0
herault,32.38793,16.0
gard,8.493972,10.0
paris,114.03748,79.0
haute_vienne,0.0,2.0
ardeche,0.9441678,7.0
vaucluse,4.8300242,5.0
drome,1.7054619,7.0
pas_de_calais,8.900939,28.0
loiret,12.293877,0.0
yvelines,28.233963,41.0
jura,0.3014694,1.0
tarn_et_garonne,0.0,3.0
manche,1.5394583,16.0
territoire_de_belfort,1.4559014,2.0
eure,10.887106,36.0
val_d'oise,44.13759,41.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,87.16137,93.0
moselle,23.152248,52.0
isere,55.07367,61.0
essonne,0.34668657,3.0
nievre,1.9152948,12.0
vosges,14.601803,12.0
lot,0.0,0.0
haute_saone,11.647927,23.0
seine_maritime,2.5777469,9.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.060801417,4.0
puy_de_dome,5.8962126,10.0
haut_rhin,41.806007,67.0
charente_maritime,1.5952617,42.0
vienne,0.0,1.0
nord,11.524488,20.0
saone_et_loire,4.984535,13.0
haute_loire,0.020560415,1.0
charente,0.0,0.0
loire_atlantique,0.3009284,0.0
aisne,14.58795,14.0
tarn,0.0,4.0
gironde,12.715071,14.0
cher,5.787423,17.0
mayenne,0.0,0.0
doubs,2.7278888,12.0
seine_et_marne,47.809013,72.0
correze,0.0,0.0
gers,0.7461551,6.0
orne,0.0,5.0
maine_et_loire,0.0,0.0
seine_saint_denis,79.51023,79.0
yonne,0.0,2.0
lot_et_garonne,0.0,3.0
haute_savoie,15.259231,30.0
savoie,0.0,0.0
