n,o,l
tarragona,33.893356,0.0
almeria,9.555232,3.0
guadalajara,31.629805,7.0
lleida,36.188858,0.0
araba/alava,33.63642,0.0
bizkaia,164.67113,0.0
granada,49.952858,12.0
burgos,30.40125,29.0
alicante,30.53079,135.0
valladolid,51.02239,0.0
cuenca,40.112373,126.0
cordoba,16.278666,1.0
jaen,15.295116,15.0
malaga,56.84761,16.0
valencia,76.224266,135.0
toledo,72.15205,103.0
avila,38.974392,30.0
barcelona,736.8832,55.0
zamora,12.02696,19.0
ciudad_real,107.9562,51.0
palencia,22.29505,4.0
castellon,26.476847,35.0
leon,63.39554,35.0
girona,105.6838,0.0
caceres,36.869503,3.0
gipuzkoa,27.902779,0.0
cadiz,16.923382,5.0
badajoz,11.499194,17.0
albacete,29.283863,97.0
sevilla,32.504982,40.0
salamanca,51.739815,86.0
soria,64.39069,32.0
huelva,5.9058976,0.0
segovia,59.832653,26.0
