n,o,l
oise,7.3096294,30.0
meurthe_et_moselle,1.4459187,3.0
alpes_maritimes,1.3111955,1.0
marne,7.533171,0.0
loire,0.45673046,6.0
ain,10.279596,12.0
pyrenees_atlantiques,3.6102812,14.0
var,3.575331,5.0
aude,0.0,1.0
ardennes,0.57639885,0.0
loir_et_cher,0.0,0.0
somme,4.1464586,7.0
hautes_pyrenees,5.1887856,1.0
haute_garonne,0.6272645,1.0
bouches_du_rhone,9.623412,1.0
bas_rhin,29.010664,47.0
cantal,0.19939066,1.0
landes,0.0072010458,1.0
rhone,2.015225,3.0
calvados,0.51602805,1.0
cote_d'or,0.037048165,1.0
eure_et_loir,3.7217724,0.0
meuse,0.5431838,2.0
indre_et_loire,0.026031364,0.0
aube,3.372019,6.0
indre,3.950219,15.0
val_de_marne,18.651487,32.0
haute_marne,0.0,1.0
herault,9.246227,15.0
gard,1.4475462,9.0
paris,36.854786,58.0
haute_vienne,0.0,1.0
ardeche,1.4977735,0.0
vaucluse,1.5275751,1.0
drome,0.47634506,0.0
pas_de_calais,7.102648,10.0
loiret,0.07619733,0.0
yvelines,12.535355,48.0
jura,0.65720105,3.0
tarn_et_garonne,0.0,1.0
manche,1.925854,0.0
territoire_de_belfort,0.0,5.0
eure,9.652135,16.0
val_d'oise,13.3929825,14.0
pyrenees_orientales,0.042270474,2.0
hauts_de_seine,25.507612,17.0
moselle,14.073521,9.0
isere,26.029636,0.0
essonne,0.0763897,79.0
nievre,1.3851494,2.0
vosges,1.7363241,0.0
lot,0.01540599,0.0
haute_saone,3.5559204,0.0
seine_maritime,3.555022,2.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.522246,1.0
puy_de_dome,1.8216242,4.0
haut_rhin,9.571774,7.0
charente_maritime,4.6844544,2.0
vienne,0.0,1.0
nord,4.156775,6.0
saone_et_loire,2.4690387,6.0
haute_loire,0.42103398,2.0
charente,0.0,0.0
loire_atlantique,0.009128436,0.0
aisne,0.0,0.0
tarn,3.2344425,7.0
gironde,0.0,1.0
cher,1.5118377,2.0
mayenne,2.172911,6.0
doubs,0.025037073,1.0
seine_et_marne,2.5415556,0.0
correze,29.531979,16.0
gers,0.00855536,0.0
orne,1.2543067,1.0
maine_et_loire,0.1864519,8.0
seine_saint_denis,27.614717,37.0
yonne,0.32334447,0.0
lot_et_garonne,0.0,0.0
haute_savoie,3.8724113,6.0
savoie,0.009512678,2.0
