n,o,l
oise,44.210472,32.0
loire_atlantique,0.0,0.0
calvados,1.9930892,4.0
hauts_de_seine,83.08393,93.0
tarn_et_garonne,4.3771024,3.0
val_de_marne,71.47379,56.0
alpes_de_haute_provence,0.0,4.0
vosges,14.689615,12.0
haute_saone,3.5807905,23.0
vaucluse,1.7452937,5.0
charente_maritime,1.3194175,42.0
ardeche,0.70577216,7.0
savoie,0.011419054,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,3.0
alpes_maritimes,10.196461,1.0
drome,1.250974,7.0
meuse,0.19394954,3.0
aude,4.2904425,4.0
herault,23.825306,16.0
manche,1.6277978,16.0
yvelines,28.750961,41.0
seine_et_marne,65.202896,72.0
ain,5.8444896,19.0
indre_et_loire,0.83257294,1.0
correze,0.0,0.0
bouches_du_rhone,105.213585,127.0
loiret,13.317322,0.0
moselle,39.63202,52.0
nord,17.589024,20.0
vienne,0.0,1.0
eure_et_loir,30.465525,9.0
puy_de_dome,5.049295,10.0
rhone,15.704851,17.0
ardennes,1.9076467,5.0
charente,0.0,0.0
aisne,19.690022,14.0
var,11.391809,11.0
lot_et_garonne,0.0,2.0
loire,0.0,1.0
pyrenees_orientales,0.0,0.0
nievre,9.632443,12.0
aube,13.780474,20.0
maine_et_loire,0.0,0.0
haute_savoie,10.047503,30.0
saone_et_loire,11.81522,13.0
doubs,5.5084176,12.0
pyrenees_atlantiques,0.61516297,0.0
pas_de_calais,18.204638,28.0
indre,11.337449,15.0
cote_d'or,0.8230446,5.0
seine_maritime,14.413571,9.0
marne,10.22953,8.0
yonne,0.0,3.0
haute_vienne,0.0,2.0
seine_saint_denis,80.533745,79.0
bas_rhin,12.861141,37.0
lot,0.0,0.0
landes,31.921303,5.0
haut_rhin,0.0,67.0
orne,0.0,0.0
isere,2.0502949,2.0
territoire_de_belfort,0.23260826,3.0
haute_garonne,4.948651,2.0
dordogne,0.0,0.0
paris,116.15543,79.0
gard,3.5659966,10.0
mayenne,0.0,0.0
val_d'oise,34.412666,41.0
gironde,8.5951605,14.0
cher,8.88259,17.0
eure,25.341675,36.0
jura,1.1674519,1.0
tarn,0.0,4.0
haute_loire,0.0,1.0
somme,15.056707,18.0
gers,0.9966618,6.0
cantal,0.0,0.0
meurthe_et_moselle,4.2708774,7.0
hautes_pyrenees,3.3376436,40.0
essonne,71.093315,61.0
