n,o,l
tarragona,0.5673709,0.0
almeria,3.0878298,0.0
guadalajara,25.484095,26.0
lleida,1.5851372,0.0
araba/alava,0.15075012,0.0
bizkaia,0.15139642,0.0
granada,16.916256,0.0
burgos,40.51417,62.0
alicante,22.40028,82.0
valladolid,17.861095,48.0
cuenca,53.197212,95.0
cordoba,4.5577865,0.0
jaen,12.390284,0.0
malaga,33.37962,0.0
valencia,45.608913,91.0
toledo,30.446936,59.0
avila,16.425291,12.0
barcelona,40.547638,0.0
zamora,4.040107,6.0
ciudad_real,26.622534,88.0
palencia,4.334679,8.0
castellon,15.862968,23.0
leon,16.263063,31.0
girona,5.6721387,0.0
caceres,4.099625,5.0
gipuzkoa,0.15102866,0.0
cadiz,7.7933125,0.0
badajoz,2.4027162,2.0
albacete,26.40639,73.0
sevilla,9.363492,0.0
salamanca,24.039028,112.0
soria,24.878386,75.0
huelva,3.518424,0.0
segovia,23.42556,35.0
