n,o,l
E08000016,14.407519,14.0
E09000001,1.3107271,1.0
E06000051,12.134543,28.0
E06000039,8.728118,5.0
E09000005,40.962685,16.0
E09000020,14.995891,6.0
E08000001,38.50686,27.0
E06000004,13.121296,11.0
E08000012,70.48466,28.0
E09000010,31.241058,15.0
E09000002,14.650243,11.0
E08000022,23.372093,6.0
E08000031,20.442566,20.0
E10000013,47.648705,34.0
E08000032,33.695374,25.0
E08000035,50.54608,72.0
E08000003,66.15687,27.0
E06000035,25.838865,17.0
E06000042,15.539468,9.0
E06000008,11.796613,8.0
E06000059,12.967826,5.0
E06000015,6.590048,3.0
E06000011,15.338031,23.0
E08000024,57.72838,21.0
E06000003,6.2737446,18.0
E06000024,5.023321,6.0
E06000049,33.780437,21.0
E08000037,40.05517,31.0
E10000015,93.17163,53.0
E06000016,26.615654,16.0
E10000016,135.33215,125.0
E08000017,12.111599,8.0
E06000018,16.665773,19.0
E08000002,23.781467,7.0
E06000050,32.78101,40.0
E06000045,13.66705,16.0
E10000027,12.575958,19.0
E09000017,38.97219,12.0
E06000001,6.5142536,8.0
E10000031,27.911114,24.0
E10000006,89.93871,43.0
E10000030,93.88378,72.0
E08000019,61.307396,40.0
E06000055,17.966066,20.0
E10000020,55.86131,43.0
E10000003,25.567242,24.0
E06000044,8.8479,6.0
E09000004,23.909872,6.0
E10000019,27.815006,17.0
E06000020,2.4215567,6.0
E09000029,24.295141,9.0
E06000012,1.5602578,2.0
E09000015,28.541893,23.0
E06000030,12.501253,8.0
E10000018,29.485832,30.0
E10000012,97.44906,76.0
E09000008,49.16265,15.0
E06000054,13.345772,13.0
E08000015,49.908195,24.0
E08000008,19.296577,11.0
E06000006,15.920336,5.0
E06000052,16.571203,11.0
E09000023,36.220055,27.0
E08000009,23.158506,23.0
E10000025,66.55314,24.0
E06000007,29.397799,24.0
E08000036,21.478916,10.0
E09000021,8.070127,9.0
E09000009,16.810818,14.0
E08000004,33.7251,20.0
E08000005,34.855717,17.0
E08000027,23.602852,16.0
E09000016,17.744205,7.0
E08000014,27.977955,18.0
E10000024,38.568184,14.0
E06000022,41.611134,4.0
E08000023,7.247279,18.0
E09000018,17.405502,11.0
E06000037,21.622154,12.0
E08000007,4.3604693,13.0
E08000010,37.07117,24.0
E06000040,28.68594,0.0
E10000011,3.9175372,20.0
E06000036,21.242777,3.0
E10000014,4.5716734,65.0
E06000046,105.08636,6.0
E10000034,1.8831711,22.0
E08000021,41.585323,17.0
E08000034,39.54142,12.0
E06000027,21.510674,6.0
E06000032,4.499271,16.0
E06000026,3.043757,11.0
E10000028,26.3904,55.0
E10000032,53.944733,5.0
E06000033,48.819054,28.0
E06000013,12.032504,14.0
E09000022,7.2448635,8.0
E08000026,37.717865,23.0
E09000027,20.591179,2.0
E08000013,9.625585,30.0
E06000041,25.701977,15.0
E06000047,6.7799397,45.0
E06000017,69.78091,0.0
E10000021,1.7979757,10.0
E08000025,38.89737,64.0
E10000008,84.42887,15.0
E08000018,20.090317,19.0
E06000005,16.052721,10.0
E10000017,14.250773,78.0
E06000009,123.23457,22.0
E08000030,8.128202,37.0
E06000057,30.505135,23.0
E06000038,32.86696,21.0
E10000007,9.379449,38.0
E10000023,36.263634,28.0
E06000031,30.858017,16.0
E08000033,4.348768,6.0
E06000043,6.2142935,7.0
E09000003,10.624569,23.0
E06000014,42.318428,10.0
E10000029,8.069883,21.0
E10000002,32.149597,17.0
E09000006,27.754414,11.0
E08000011,25.684488,10.0
E06000021,8.788262,20.0
E09000026,31.23303,10.0
E06000056,19.229776,20.0
E06000002,16.804905,18.0
E06000034,37.22481,9.0
