n,o,l
tarragona,2.463507,0.0
almeria,5.218965,0.0
guadalajara,33.011242,58.0
lleida,5.69157,0.0
araba/alava,12.58553,0.0
bizkaia,19.988756,0.0
granada,22.265902,15.0
burgos,55.853783,44.0
alicante,59.11817,15.0
valladolid,26.498697,3.0
cuenca,67.86055,90.0
cordoba,6.2146783,3.0
jaen,15.366792,9.0
malaga,33.67856,10.0
valencia,74.36587,119.0
toledo,60.275436,24.0
avila,26.342962,21.0
barcelona,125.52408,0.0
zamora,8.983741,0.0
ciudad_real,50.147675,30.0
palencia,12.102514,1.0
castellon,37.976128,14.0
leon,27.149769,11.0
girona,17.377634,0.0
caceres,4.6571903,3.0
gipuzkoa,2.7193816,0.0
cadiz,7.1094785,7.0
badajoz,5.678551,0.0
albacete,48.570866,19.0
sevilla,16.19523,3.0
salamanca,37.288643,19.0
soria,32.30076,32.0
huelva,3.9527023,0.0
segovia,26.842638,19.0
