n,o,l
E08000016,21.166695,14.0
E09000001,4.6411924,0.0
E06000051,15.238849,8.0
E06000039,16.10534,3.0
E09000005,53.381195,58.0
E09000020,22.548996,19.0
E08000001,10.992658,17.0
E06000004,10.417956,13.0
E08000012,32.65522,55.0
E09000010,27.270496,26.0
E09000002,18.775316,22.0
E08000022,12.639673,14.0
E08000031,24.50851,17.0
E10000013,24.519709,31.0
E08000032,17.807556,19.0
E08000035,24.764858,30.0
E08000003,20.105463,35.0
E06000035,16.873007,24.0
E06000042,18.807528,12.0
E06000008,8.065695,12.0
E06000059,11.277253,10.0
E06000015,21.037716,19.0
E06000011,9.368058,7.0
E08000024,16.29677,37.0
E06000003,11.883543,7.0
E06000024,10.172513,7.0
E06000049,17.620487,28.0
E08000037,9.228376,23.0
E10000015,61.12542,102.0
E06000016,18.994427,24.0
E10000016,62.407616,82.0
E08000017,13.175427,11.0
E06000018,15.195219,20.0
E08000002,15.456166,8.0
E06000050,15.641889,25.0
E06000045,14.373294,17.0
E10000027,11.3114805,19.0
E09000017,27.08535,17.0
E06000001,6.7740946,2.0
E10000031,27.25902,51.0
E10000006,53.696003,67.0
E10000030,63.33158,70.0
E08000019,56.62171,53.0
E06000055,17.230862,12.0
E10000020,22.919472,27.0
E10000003,22.79847,22.0
E06000044,13.894111,5.0
E09000004,23.430616,17.0
E10000019,20.294205,14.0
E06000020,10.178254,7.0
E09000029,25.281395,29.0
E06000012,8.1773815,1.0
E09000015,37.96463,31.0
E06000030,9.146329,12.0
E10000018,26.662815,19.0
E10000012,74.564415,100.0
E09000008,48.715073,80.0
E06000054,16.727436,10.0
E08000015,17.088486,52.0
E08000008,10.252053,18.0
E06000006,10.328364,14.0
E06000052,14.746705,17.0
E09000023,33.799095,52.0
E08000009,16.316147,27.0
E10000025,29.034061,69.0
E06000007,10.162396,24.0
E08000036,14.942714,17.0
E09000021,13.322084,17.0
E09000009,18.237738,16.0
E08000004,41.51232,41.0
E08000005,18.133217,23.0
E08000027,15.654123,9.0
E09000016,22.918133,30.0
E08000014,19.458744,30.0
E10000024,20.248207,32.0
E06000022,29.140965,40.0
E08000023,8.835502,4.0
E09000018,9.167497,13.0
E06000037,25.653349,33.0
E08000007,9.7048025,5.0
E08000010,15.819665,28.0
E06000040,14.836256,24.0
E10000011,12.22337,4.0
E06000036,17.393696,17.0
E10000014,6.1767654,3.0
E06000046,59.124664,87.0
E10000034,0.0,1.0
E08000021,26.674343,31.0
E08000034,25.960457,31.0
E06000027,15.213996,22.0
E06000032,7.889243,2.0
E06000026,7.3361626,12.0
E10000028,17.732872,23.0
E10000032,41.397232,58.0
E06000033,26.239334,14.0
E06000013,12.400965,21.0
E09000022,6.728297,4.0
E08000026,43.4927,43.0
E09000027,21.462664,20.0
E08000013,22.047092,7.0
E06000041,17.140228,26.0
E06000047,13.111171,4.0
E06000017,18.163055,36.0
E10000021,7.1611643,0.0
E08000025,29.023022,51.0
E10000008,80.93802,102.0
E08000018,18.226437,23.0
E06000005,17.425802,15.0
E10000017,6.9536386,5.0
E06000009,52.35117,93.0
E08000030,6.4735694,18.0
E06000057,25.386024,48.0
E06000038,14.162611,24.0
E10000007,10.411229,10.0
E10000023,32.16852,26.0
E06000031,19.131605,20.0
E08000033,7.8030615,5.0
E06000043,9.067451,11.0
E09000003,14.253741,12.0
E06000014,55.690704,65.0
E10000029,7.468514,11.0
E10000002,19.549747,21.0
E09000006,23.098495,32.0
E08000011,12.540433,22.0
E06000021,9.268321,9.0
E09000026,23.78719,28.0
E06000056,12.205252,23.0
E06000002,16.545925,13.0
E06000034,38.416115,36.0
