n,o,l
tarragona,13.9683075,0.0
almeria,5.223355,1.0
guadalajara,0.11772753,57.0
lleida,49.1891,38.0
araba/alava,42.24833,21.0
bizkaia,171.05107,152.0
granada,36.670406,32.0
burgos,29.59616,25.0
alicante,51.986603,79.0
valladolid,112.343315,135.0
cuenca,0.11772432,36.0
cordoba,15.592525,21.0
jaen,29.02834,8.0
malaga,39.2856,23.0
valencia,127.53993,113.0
toledo,0.11772753,32.0
avila,27.806208,35.0
barcelona,803.34503,638.0
zamora,12.351219,40.0
ciudad_real,0.117727526,175.0
palencia,20.182055,16.0
castellon,35.42127,27.0
leon,35.336227,104.0
girona,12.316729,0.0
caceres,62.44294,21.0
gipuzkoa,62.209236,35.0
cadiz,0.11785089,11.0
badajoz,15.357366,5.0
albacete,31.423779,56.0
sevilla,54.282375,17.0
salamanca,18.099981,23.0
soria,61.740368,64.0
huelva,5.856597,6.0
segovia,80.236435,68.0
