n,o,l
oise,77.47032,44.0
meurthe_et_moselle,14.119325,2.0
alpes_maritimes,33.95752,7.0
marne,19.543238,11.0
loire,0.40101254,1.0
ain,8.1276045,2.0
pyrenees_atlantiques,15.311765,5.0
var,28.33734,26.0
aude,17.045969,2.0
ardennes,2.8180933,1.0
loir_et_cher,1.9354737,0.0
somme,17.72675,23.0
hautes_pyrenees,8.45866,10.0
haute_garonne,26.419096,12.0
bouches_du_rhone,43.355347,23.0
bas_rhin,254.33548,153.0
cantal,0.43344223,0.0
landes,3.948857,2.0
rhone,9.900968,36.0
calvados,11.955241,6.0
cote_d'or,8.400717,7.0
eure_et_loir,30.463715,46.0
meuse,1.3669761,0.0
indre_et_loire,11.791381,5.0
aube,15.982858,12.0
indre,11.221571,21.0
val_de_marne,80.0454,87.0
haute_marne,1.3449757,0.0
herault,85.7903,47.0
gard,12.667058,5.0
paris,203.16692,123.0
haute_vienne,1.7030349,1.0
ardeche,9.55391,2.0
vaucluse,19.66327,6.0
drome,7.5463214,7.0
pas_de_calais,16.703516,20.0
loiret,27.856253,18.0
yvelines,56.97644,31.0
jura,1.4675612,12.0
tarn_et_garonne,1.2425728,2.0
manche,14.020037,6.0
territoire_de_belfort,5.386318,5.0
eure,12.548877,20.0
val_d'oise,121.05133,47.0
pyrenees_orientales,0.14718129,1.0
hauts_de_seine,160.58528,96.0
moselle,24.683138,12.0
isere,77.69655,59.0
essonne,8.98178,4.0
nievre,4.2147775,3.0
vosges,38.167793,31.0
lot,0.6885529,3.0
haute_saone,11.44444,10.0
seine_maritime,26.067709,26.0
dordogne,1.7589779,1.0
alpes_de_haute_provence,2.053545,3.0
puy_de_dome,10.296445,10.0
haut_rhin,52.013275,34.0
charente_maritime,4.7977057,10.0
vienne,0.4209119,1.0
nord,17.013214,13.0
saone_et_loire,13.3147335,26.0
haute_loire,0.0,1.0
charente,1.2169019,4.0
loire_atlantique,0.42287517,3.0
aisne,4.306885,2.0
tarn,30.236135,33.0
gironde,0.86660975,1.0
cher,34.494595,18.0
mayenne,16.556255,6.0
doubs,0.0,0.0
seine_et_marne,9.428782,13.0
correze,69.31775,57.0
gers,0.0,2.0
orne,4.240232,3.0
maine_et_loire,3.9677148,4.0
seine_saint_denis,123.45647,96.0
yonne,0.3311246,0.0
lot_et_garonne,0.60300994,0.0
haute_savoie,38.08619,15.0
savoie,0.0912871,1.0
