n,o,l
oise,49.37875,67.0
meurthe_et_moselle,2.1549673,15.0
alpes_maritimes,9.233926,25.0
marne,10.519044,23.0
loire,0.0,0.0
ain,7.8695574,10.0
pyrenees_atlantiques,10.9457655,10.0
var,35.320427,22.0
aude,13.407795,8.0
ardennes,4.7489624,5.0
loir_et_cher,7.748584,3.0
somme,16.871086,16.0
hautes_pyrenees,8.152875,8.0
haute_garonne,7.5404544,10.0
bouches_du_rhone,46.21441,31.0
bas_rhin,194.32295,133.0
cantal,0.0,0.0
landes,0.51255304,1.0
rhone,0.0,8.0
calvados,14.837345,6.0
cote_d'or,4.9229693,2.0
eure_et_loir,22.076887,19.0
meuse,0.0,4.0
indre_et_loire,7.460497,5.0
aube,27.606827,18.0
indre,10.012975,19.0
val_de_marne,59.628242,94.0
haute_marne,0.0,0.0
herault,115.63232,49.0
gard,8.827437,11.0
paris,209.77292,188.0
haute_vienne,3.9849906,3.0
ardeche,2.228544,3.0
vaucluse,9.90138,12.0
drome,6.8512115,2.0
pas_de_calais,6.7632446,16.0
loiret,17.503511,23.0
yvelines,65.10471,52.0
jura,0.42356038,5.0
tarn_et_garonne,5.93434,3.0
manche,4.93011,4.0
territoire_de_belfort,14.311368,7.0
eure,13.623691,13.0
val_d'oise,152.87529,79.0
pyrenees_orientales,1.1648731,2.0
hauts_de_seine,178.18208,149.0
moselle,10.218223,45.0
isere,94.22701,66.0
essonne,7.5929575,8.0
nievre,1.9314369,5.0
vosges,16.244417,22.0
lot,5.316315,0.0
haute_saone,22.169714,7.0
seine_maritime,27.404528,18.0
dordogne,0.8167773,1.0
alpes_de_haute_provence,5.645689,3.0
puy_de_dome,12.358571,8.0
haut_rhin,20.931997,90.0
charente_maritime,3.691445,11.0
vienne,0.61795783,0.0
nord,14.426502,11.0
saone_et_loire,4.35769,8.0
haute_loire,1.7225523,1.0
charente,5.767396,3.0
loire_atlantique,0.44330943,2.0
aisne,5.7204103,3.0
tarn,1.423214,34.0
gironde,0.0,2.0
cher,25.542036,23.0
mayenne,16.461136,21.0
doubs,0.0,1.0
seine_et_marne,33.86164,14.0
correze,47.040634,49.0
gers,1.9669392,1.0
orne,8.595638,4.0
maine_et_loire,6.1585417,2.0
seine_saint_denis,144.43552,92.0
yonne,6.9760695,3.0
lot_et_garonne,0.11523567,1.0
haute_savoie,46.823856,41.0
savoie,0.0,1.0
